observable,e,value,derivative,abs_sensitivity,relative_condition_number,delta_e_for_1pct_relative_noise
major_tip_response,0.005531681198,1.0000306004332342,0.011064039493724273,0.011064039493724273,6.120086646833576e-05,0.9038566800131815
major_tip_response,0.005907837912,1.0000349037670249,0.011816500661587123,0.011816500661587123,6.980753404979243e-05,0.8463037682703485
major_tip_response,0.006309573445,1.0000398123020142,0.012620151704575883,0.012620151704575883,7.962460402828013e-05,0.7924150483384557
major_tip_response,0.006738627168,1.000045411158189,0.013478478399249642,0.013478478399249642,9.082231637790867e-05,0.74195720135135
major_tip_response,0.00719685673,1.000051797429627,0.014395204613337985,0.014395204613337985,0.0001035948592537966,0.6947117629040309
major_tip_response,0.0076862461,1.000059081869571,0.015374308724818537,0.015374308724818537,0.00011816373914170846,0.6504741772585777
major_tip_response,0.00820891416,1.0000673908129019,0.01642004121615506,0.01642004121615506,0.00013478162580375175,0.6090529114074168
major_tip_response,0.008767123873,1.0000768683692967,0.017536943507667577,0.017536943507667577,0.00015373673859312814,0.5702686263042581
major_tip_response,0.009363292088,1.0000876789256452,0.01872986817352549,0.01872986817352549,0.00017535785129044963,0.533953399810502
major_tip_response,0.01,1.000100010001,0.020004000600080007,0.020004000600080007,0.00020002000200020003,0.49995000000000006
major_tip_response,0.0130625,1.0001706580254421,0.026133917642698075,0.026133917642698075,0.00034131605088444795,0.38270980711722496
major_tip_response,0.016125,1.000260083250709,0.03226677755116707,0.03226677755116707,0.0005201665014179703,0.30999689437984496
major_tip_response,0.0191875,1.0003682957480702,0.03840327190391685,0.03840327190391685,0.0007365914961403114,0.26049038171824107
major_tip_response,0.02225,1.0004953077082723,0.044544093303209034,0.044544093303209034,0.000990615416544653,0.22460785112359552
major_tip_response,0.0253125,1.0006411334449739,0.050689935570815886,0.050689935570815886,0.0012822668899477492,0.19740430169753084
major_tip_response,0.028375,1.0008057893987803,0.056841493944341064,0.056841493944341064,0.0016115787975603047,0.1760695787444934
major_tip_response,0.0314375,1.000989294141881,0.06299946527428632,0.06299946527428632,0.001978588283762056,0.15888853814612328
major_tip_response,0.0345,1.001191668383293,0.06916454822196844,0.06916454822196844,0.00238333676658643,0.14475503623188402
major_tip_response,0.0375625,1.00141293497471,0.07533744345839155,0.07533744345839155,0.0028258699494203145,0.13292366836522462
major_tip_response,0.040625,1.0016531189169626,0.08151885386418141,0.08151885386418141,0.0033062378339251304,0.12287379807692307
major_tip_response,0.0436875,1.001912247367093,0.08770948473068763,0.08770948473068763,0.0038244947341860075,0.11423077566165953
major_tip_response,0.04675,1.0021903496460483,0.09391004396236301,0.09391004396236301,0.004380699292096583,0.10671812165775402
major_tip_response,0.0498125,1.0024874572469937,0.10012124228052774,0.10012124228052774,0.004974914493987545,0.10012734904328734
major_tip_response,0.052875,1.0028036038442538,0.10634379342862971,0.10634379342862971,0.005607207688507765,0.09429827275413712
major_tip_response,0.0559375,1.003138825302884,0.1125784143791118,0.1125784143791118,0.006277650605767519,0.0891057873603352
major_tip_response,0.059,1.003493159688877,0.11882582554199916,0.11882582554199916,0.0069863193777539604,0.08445076271186443
major_tip_response,0.0620625,1.0038666472800148,0.12508675097532118,0.12508675097532118,0.007733294560029778,0.08025363513343402
major_tip_response,0.065125,1.0042593305773633,0.13136191859748314,0.13136191859748314,0.008518661154726567,0.07644980686180422
major_tip_response,0.0681875,1.0046712543174225,0.1376520604017065,0.1376520604017065,0.009342508634845283,0.07298628523143905
major_tip_response,0.07125,1.0051024654849383,0.14395791267265598,0.14395791267265598,0.010204930969876763,0.06981918859649124
major_tip_response,0.0743125,1.0055530133263781,0.15028021620537546,0.15028021620537546,0.011106026652756099,0.0669118689550042
major_tip_response,0.077375,1.0060229493640827,0.15661971652665538,0.15661971652665538,0.012045898728165352,0.06423348041195477
major_tip_response,0.0804375,1.0065123274111,0.16297716411895818,0.16297716411895818,0.01302465482219997,0.06175787466006217
major_tip_response,0.0835,1.0070212035867074,0.1693533146470279,0.1693533146470279,0.014042407173414845,0.059462739520958076
major_tip_response,0.0865625,1.0075496363326335,0.17574892918731505,0.17574892918731505,0.015099272665266922,0.05732892035198556
major_tip_response,0.089625,1.008097686429986,0.18216477446034915,0.18216477446034915,0.016195372859972034,0.055339880578800564
major_tip_response,0.0926875,1.0086654170168972,0.18860162306619335,0.18860162306619335,0.017330834033794335,0.05348126917565745
major_tip_response,0.09575,1.0092528936068939,0.19506025372311958,0.19506025372311958,0.018505787213787706,0.05174057114882507
major_tip_response,0.0988125,1.0098601841080046,0.20154145150964478,0.20154145150964478,0.019720368216009282,0.05010682301549653
major_tip_response,0.101875,1.010487358842613,0.20804600811007168,0.20804600811007168,0.02097471768522608,0.048570379601226996
major_tip_response,0.1049375,1.0111344905680684,0.21457472206368083,0.21457472206368083,0.0222689811361367,0.04712272167212628
major_tip_response,0.108,1.0118016544980655,0.22112839901772485,0.22112839901772485,0.023603308996130865,0.0457562962962963
major_tip_response,0.1110625,1.0124889283248053,0.22770785198437693,0.22770785198437693,0.024977856649610615,0.04446438361705122
major_tip_response,0.114125,1.013196392241949,0.23431390160179208,0.23431390160179208,0.026392784483897785,0.043240985076670325
major_tip_response,0.1171875,1.0139241289683767,0.24094737639944097,0.24094737639944097,0.027848257936753516,0.042080729166666664
major_tip_response,0.12025,1.0146722237727681,0.2476091130678819,0.2476091130678819,0.029344447545536428,0.04097879158004158
major_tip_response,0.1233125,1.0154407644990135,0.25429995673313893,0.25429995673313893,0.0308815289980272,0.03993082726178408
major_tip_response,0.126375,1.016229841592474,0.2610207612358596,0.2610207612358596,0.03245968318494815,0.03893291233926806
major_tip_response,0.1294375,1.017039548127104,0.2677723894154304,0.2677723894154304,0.034079096254208,0.0379814942962337
major_tip_response,0.1325,1.0178699798334512,0.2745557133992298,0.2745557133992298,0.035739959666902056,0.037073349056603776
major_tip_response,0.1355625,1.0187212351275505,0.2813716148972088,0.2813716148972088,0.03744247025510081,0.036205543885431075
major_tip_response,0.138625,1.0195934151407295,0.2882209855019887,0.2882209855019887,0.039186830281459244,0.03537540520739405
major_tip_response,0.1416875,1.020486623750341,0.29510472699467366,0.29510472699467366,0.04097324750068176,0.034580490598809
major_tip_response,0.14475,1.021400967611439,0.3020237516565806,0.3020237516565806,0.0428019352228783,0.033818564335060454
major_tip_response,0.1478125,1.0223365561894242,0.30897898258709505,0.30897898258709505,0.04467311237884838,0.033087575977801265
major_tip_response,0.150875,1.0232935017936655,0.31597135402786586,0.31597135402786586,0.046587003587331255,0.032385641570008276
major_tip_response,0.1539375,1.024271919612131,0.32300181169356,0.32300181169356,0.0485438392242619,0.03171102707572067
major_tip_response,0.157,1.0252719277470368,0.33007131310940324,0.33007131310940324,0.05054385549407342,0.031062133757961782
major_tip_response,0.1600625,1.026293647251544,0.33718082795573917,0.33718082795573917,0.052587294503088244,0.030437485235259666
major_tip_response,0.163125,1.027337202167521,0.34433133841984837,0.34433133841984837,0.05467440433504194,0.029835715996168587
major_tip_response,0.1661875,1.0284027195643923,0.3515238395552723,0.3515238395552723,0.056805439128784774,0.029255561183715684
major_tip_response,0.16925,1.0294903295791038,0.35875933964889795,0.35875933964889795,0.058980659158207646,0.028695847488921705
major_tip_response,0.1723125,1.0306001654572203,0.3660388605960651,0.3660388605960651,0.06120033091444094,0.02815548501541531
major_tip_response,0.175375,1.031732363595188,0.37336343828396706,0.37336343828396706,0.06346472719037628,0.0276334599964362
major_tip_response,0.1784375,1.0328870635837812,0.38073412298362036,0.38073412298362036,0.06577412716756242,0.02712882826182137
major_tip_response,0.1815,1.0340644082527646,0.3881519797506959,0.3881519797506959,0.06812881650552927,0.02664070936639119
major_tip_response,0.1845625,1.0352645437167973,0.3956180888355024,0.3956180888355024,0.0705290874335946,0.026168281302912294
major_tip_response,0.187625,1.0364876194226054,0.40313354610243146,0.40313354610243146,0.07297523884521091,0.025710775732844773
major_tip_response,0.1906875,1.0377337881974555,0.410699463459178,0.410699463459178,0.07546757639491114,0.02526747367666338
major_tip_response,0.19375,1.039003206298957,0.41831696929606127,0.41831696929606127,0.0780064125979139,0.02483770161290322
major_tip_response,0.1968125,1.040296033466226,0.4259872089357847,0.4259872089357847,0.08059206693245173,0.024420827941409977
major_tip_response,0.199875,1.0416124329724434,0.43371134509397846,0.43371134509397846,0.08322486594488675,0.024016259771732332
major_tip_response,0.2029375,1.0429525716788406,0.4414905583508854,0.4414905583508854,0.08590514335768094,0.023623440002309825
major_tip_response,0.206,1.0443166200901455,0.44932604763456013,0.44932604763456013,0.08863324018029081,0.023241844660194175
major_tip_response,0.2090625,1.045704752411529,0.4572190307159639,0.4572190307159639,0.09140950482305789,0.022870980474588937
major_tip_response,0.212125,1.0471171466070843,0.4651707447163501,0.4651707447163501,0.09423429321416882,0.022510382660577487
major_tip_response,0.2151875,1.0485539844598812,0.4731824466273504,0.4731824466273504,0.0971079689197622,0.022159612892099913
major_tip_response,0.21825,1.0500154516336304,0.481255413844183,0.481255413844183,0.1000309032672609,0.021818257445589923
major_tip_response,0.2213125,1.0515017377360056,0.4893909447124217,0.4893909447124217,0.10300347547201122,0.02148592549774075
major_tip_response,0.224375,1.0530130363836572,0.4975903590887757,0.4975903590887757,0.10602607276731413,0.021162247562674093
major_tip_response,0.2274375,1.0545495452689675,0.5058549989163503,0.5058549989163503,0.10909909053793515,0.020846874055372357
major_tip_response,0.2305,1.0561114662285918,0.5141862288148722,0.5141862288148722,0.11222293245718327,0.020539473969631235
major_tip_response,0.2335625,1.0576990053138262,0.5225854366863775,0.5225854366863775,0.11539801062765216,0.020239733660021412
major_tip_response,0.236625,1.0593123728628602,0.5310540343368874,0.5310540343368874,0.11862474572572008,0.019947355718436345
major_tip_response,0.2396875,1.0609517835749538,0.5395934581146009,0.5395934581146009,0.12190356714990741,0.019662057936766623
major_tip_response,0.24275,1.0626174565865978,0.5482051695651677,0.5482051695651677,0.12523491317319554,0.01938357234809475
major_tip_response,0.2458125,1.0643096155497065,0.5568906561046126,0.5568906561046126,0.12861923109941298,0.019111644339562677
major_tip_response,0.248875,1.0660284887118994,0.5656514317105109,0.5656514317105109,0.13205697742379857,0.018846031830738325
major_tip_response,0.2519375,1.0677743089989278,0.5744890376320317,0.5744890376320317,0.1355486179978557,0.018586504511907714
major_tip_response,0.255,1.0695473140993075,0.5834050431194918,0.5834050431194918,0.13909462819861496,0.0183328431372549
major_tip_response,0.2580625,1.0713477465512133,0.5924010461740823,0.5924010461740823,0.14269549310242674,0.018084838868370066
major_tip_response,0.261125,1.0731758538317047,0.6014786743184591,0.6014786743184591,0.1463517076634096,0.017842292663954044
major_tip_response,0.2641875,1.0750318884483419,0.6106395853889095,0.6106395853889095,0.1500637768966837,0.017605014711970665
major_tip_response,0.26725,1.0769161080332625,0.6198854683498367,0.6198854683498367,0.15383221606652486,0.01737282390084191
major_tip_response,0.2703125,1.0788287754397887,0.6292180441313316,0.6292180441313316,0.15765755087957734,0.017145547326589596
major_tip_response,0.273375,1.0807701588416345,0.6386390664906263,0.6386390664906263,0.1615403176832692,0.016923019833104708
major_tip_response,0.2764375,1.08274053183479,0.64815032289826,0.64815032289826,0.16548106366957996,0.016705083582975358
major_tip_response,0.2795,1.0847401735421567,0.657753635449814,0.657753635449814,0.16948034708431337,0.016491587656529513
major_tip_response,0.2825625,1.0867693687210174,0.6674508618041063,0.6674508618041063,0.17353873744203502,0.016282387676952
major_tip_response,0.285625,1.0888284078734203,0.6772438961487757,0.6772438961487757,0.1776568157468406,0.016077345459518597
major_tip_response,0.2886875,1.0909175873595618,0.6871346701942088,0.6871346701942088,0.18183517471912355,0.015876328683156526
major_tip_response,0.29175,1.0930372095142604,0.6971251541968178,0.6971251541968178,0.18607441902852082,0.015679210582690662
major_tip_response,0.2948125,1.095187582766609,0.7072173580126968,0.7072173580126968,0.19037516553321807,0.015485869660271361
major_tip_response,0.297875,1.0973690217629024,0.717413332182741,0.717413332182741,0.19473804352580482,0.01529618941460344
major_tip_response,0.3009375,1.0995818474929373,0.7277151690503437,0.7277151690503437,0.1991636949858746,0.015110058086708202
major_tip_response,0.304,1.1018263874197871,0.7381250039128395,0.7381250039128395,0.20365277483957406,0.014927368421052632
major_tip_response,0.3070625,1.1041029756131557,0.7486450162078992,0.7486450162078992,0.20820595122631147,0.014748017440972927
major_tip_response,0.310125,1.1064119528864205,0.7592774307361368,0.7592774307361368,0.21282390577284088,0.014571906237404276
major_tip_response,0.3131875,1.1087536669374753,0.7700245189212388,0.7700245189212388,0.21750733387495083,0.014398939770005987
major_tip_response,0.31625,1.1111284724934938,0.7808886001089709,0.7808886001089709,0.2222569449869876,0.014229026679841899
major_tip_response,0.3193125,1.1135367314597298,0.7918720429064854,0.7918720429064854,0.2270734629194595,0.014062079112840088
major_tip_response,0.322375,1.115978813072485,0.8029772665633973,0.8029772665633973,0.23195762614497034,0.013898012553315235
major_tip_response,0.3254375,1.1184550940563718,0.814206742396164,0.814206742396164,0.2369101881127438,0.013736745666890725
major_tip_response,0.3285,1.120965958786005,0.8255629952573672,0.8255629952573672,0.24193191757201019,0.013578200152207
major_tip_response,0.3315625,1.123511799452266,0.8370486050515533,0.8370486050515533,0.24702359890453204,0.013422300600848258
major_tip_response,0.334625,1.1260930162332818,0.8486662082993711,0.8486662082993711,0.25218603246656374,0.013268974364960778
major_tip_response,0.3376875,1.1287100174702707,0.8604184997518002,0.8604184997518002,0.2574200349405413,0.013118151432074773
major_tip_response,0.34075,1.13136321984841,0.8723082340563566,0.8723082340563566,0.2627264396968201,0.01296976430667645
major_tip_response,0.3438125,1.1340530485828901,0.8843382274772262,0.8843382274772262,0.26810609716578043,0.012823747898109432
major_tip_response,0.346875,1.1367799376103198,0.8965113596713676,0.8965113596713676,0.2735598752206397,0.012680039414414413
major_tip_response,0.3499375,1.1395443297856604,0.9088305755227116,0.9088305755227116,0.2790886595713207,0.012538578261743167
major_tip_response,0.353,1.1423466770848683,0.9212988870366693,0.9212988870366693,0.2846933541697367,0.0123993059490085
major_tip_response,0.3560625,1.1451874408134362,0.9339193752972659,0.9339193752972659,0.29037488162687264,0.0122621659974548
major_tip_response,0.359125,1.1480670918210247,0.9466951924893032,0.9466951924893032,0.29613418364204946,0.012127103854855553
major_tip_response,0.3621875,1.1509861107223909,0.9596295639880732,0.9596295639880732,0.3019722214447821,0.011994066814063849
major_tip_response,0.36525,1.1539449881248243,0.9727257905192418,0.9727257905192418,0.3078899762496485,0.011863003935660506
major_tip_response,0.3683125,1.1569442248623056,0.985987250391641,0.985987250391641,0.3138884497246114,0.011733865974461225
major_tip_response,0.371375,1.1599843322366226,0.9994174018058327,0.9994174018058327,0.3199686644732451,0.011606605309660045
major_tip_response,0.3744375,1.1630658322656715,1.0130197852414224,1.0130197852414224,0.3261316645313429,0.011481175878400935
major_tip_response,0.3775,1.166189257939198,1.0267980259262466,1.0267980259262466,0.3323785158783956,0.011357533112582783
major_tip_response,0.3805625,1.1693551534822262,1.0407558363906821,1.0407558363906821,0.33871030696445226,0.011235633878715718
major_tip_response,0.383625,1.1725640746264483,1.054897019110488,1.054897019110488,0.3451281492528962,0.011115436420658195
major_tip_response,0.3866875,1.1758165888898442,1.069225469241724,1.069225469241724,0.3516331777796882,0.010996900305075157
major_tip_response,0.38975,1.1791132758648262,1.0837451774514713,1.0837451774514713,0.35822655172965223,0.010879986369467609
major_tip_response,0.3928125,1.182454727515202,1.098460232848234,1.098460232848234,0.36490945503040373,0.010764656672633252
major_tip_response,0.395875,1.18584154848227,1.113374826016081,1.113374826016081,0.37168309696454016,0.010650874447426588
major_tip_response,0.3989375,1.1892743564003732,1.1284932521567856,1.1284932521567856,0.37854871280074665,0.010538604055694813
major_tip_response,0.402,1.1927537822222436,1.1438199143443957,1.1438199143443957,0.3855075644444869,0.010427810945273631
major_tip_response,0.4050625,1.1962804705544932,1.1593593268968931,1.1593593268968931,0.39256094110898626,0.010318461608933807
major_tip_response,0.408125,1.1998550800036183,1.1751161188698118,1.1751161188698118,0.3997101600072366,0.010210523545176112
major_tip_response,0.4111875,1.2034782835328928,1.191095037676899,1.191095037676899,0.40695656706578537,0.010103965220778235
major_tip_response,0.41425,1.2071507688305523,1.2073009528431684,1.2073009528431684,0.41430153766110467,0.009998756035003017
major_tip_response,0.4173125,1.2108732386896834,1.2237388598959285,1.2237388598959285,0.42174647737936716,0.009894866285382657
major_tip_response,0.420375,1.2146464114002462,1.2404138843996424,1.2404138843996424,0.42929282280049225,0.009792267134998513
major_tip_response,0.4234375,1.2184710211536802,1.2573312861407506,1.2573312861407506,0.4369420423073605,0.009690930581180812
major_tip_response,0.4265,1.2223478184605692,1.2744964634689013,1.2744964634689013,0.444695636921138,0.00959082942555686
major_tip_response,0.4295625,1.2262775705818425,1.291914957801313,1.291914957801313,0.4525551411636851,0.009491937245380474
major_tip_response,0.432625,1.2302610619740357,1.3095924582973544,1.3095924582973544,0.46052212394807146,0.00939422836607917
major_tip_response,0.4356875,1.234299094749133,1.327534806710756,1.327534806710756,0.46859818949826604,0.009297677834959116
major_tip_response,0.43875,1.2383924891495532,1.345748002427228,1.345748002427228,0.4767849782991065,0.009202261396011397
major_tip_response,0.4418125,1.2425420840388581,1.3642382076956658,1.3642382076956658,0.48508416807771626,0.009107955465766022
major_tip_response,0.444875,1.2467487374087876,1.3830117530615036,1.3830117530615036,0.4934974748175749,0.009014737110143299
major_tip_response,0.4479375,1.251013326903255,1.402075143011226,1.402075143011226,0.5020266538065102,0.00892258402225478
major_tip_response,0.451,1.2553367503599677,1.4214350618375002,1.4214350618375002,0.5106735007199357,0.008831474501108648
major_tip_response,0.4540625,1.2597199263703545,1.441098379734846,1.441098379734846,0.5194398527407088,0.008741387431176877
major_tip_response,0.457125,1.2641637948585314,1.461072159136304,1.461072159136304,0.5283275897170625,0.008652302262783702
major_tip_response,0.4601875,1.2686693176800552,1.4813636613020635,1.4813636613020635,0.5373386353601105,0.008564198993277195
major_tip_response,0.46325,1.2732374792412555,1.5019803531715965,1.5019803531715965,0.546474958482511,0.008477058148947654
major_tip_response,0.4663125,1.2778692871399693,1.522929914491436,1.522929914491436,0.5557385742799384,0.00839086076765849
major_tip_response,0.469375,1.2825657728285436,1.5442202452313634,1.5442202452313634,0.565131545657087,0.008305588382157123
major_tip_response,0.4724375,1.2873279923000087,1.5658594733024467,1.5658594733024467,0.574655984600017,0.008221223004034925
major_tip_response,0.4755,1.2921570267983675,1.587855962591082,1.587855962591082,0.5843140535967353,0.008137747108307045
major_tip_response,0.4785625,1.2970539835539938,1.6102183213239247,1.6102183213239247,0.5941079671079879,0.008055143618584303
major_tip_response,0.481625,1.3020199965451713,1.63295541077941,1.63295541077941,0.6040399930903427,0.007973395892810795
major_tip_response,0.4846875,1.3070562272868667,1.6560763543623898,1.6560763543623898,0.614112454573733,0.007892487709542232
major_tip_response,0.48775,1.31216386564787,1.6795905470593182,1.6795905470593182,0.6243277312957397,0.007812403254741159
major_tip_response,0.4908125,1.3173441306974984,1.7035076652923449,1.7035076652923449,0.634688261394997,0.0077331271090666
major_tip_response,0.493875,1.3225982715831144,1.7278376771917074,1.7278376771917074,0.6451965431662289,0.007654644235636546
major_tip_response,0.4969375,1.3279275684397658,1.752590853306837,1.752590853306837,0.6558551368795317,0.007576939968242989
major_tip_response,0.5,1.3333333333333333,1.7777777777777777,1.7777777777777777,0.6666666666666666,0.0075
major_tip_response,0.5030625,1.3388169112386197,1.8034093599896566,1.8034093599896566,0.6776338224772391,0.00742381037240651
major_tip_response,0.506125,1.344379681053903,1.829496846734269,1.829496846734269,0.688759362107806,0.007348357464806125
major_tip_response,0.5091875,1.3500230566535434,1.8560518349041688,1.8560518349041688,0.7000461133070871,0.007273627984227323
major_tip_response,0.51225,1.3557484879803152,1.8830862847461034,1.8830862847461034,0.7114969759606306,0.007199608955588092
major_tip_response,0.5153125,1.361557462179218,1.9106125337021493,1.9106125337021493,0.7231149243584357,0.0071262877122498505
major_tip_response,0.518375,1.3674515047746172,1.938643310868571,1.938643310868571,0.7349030095492345,0.007053651886906196
major_tip_response,0.5214375,1.3734321808926495,1.9671917521040967,1.9671917521040967,0.7468643617852989,0.00698168940279276
major_tip_response,0.5245,1.379501096530934,1.9962714158212216,1.9962714158212216,0.759002193061868,0.006910388465204959
major_tip_response,0.5275625,1.3856598998777367,2.02589629949605,2.02589629949605,0.7713197997554733,0.006839737553311219
major_tip_response,0.530625,1.391910282682842,2.0560808569343205,2.0560808569343205,0.7838205653656837,0.006769725412249706
major_tip_response,0.5336875,1.3982539816825121,2.08684001633348,2.08684001633348,0.7965079633650245,0.006700341045497132
major_tip_response,0.53675,1.404692780081035,2.1181891991830524,2.1181891991830524,0.8093855601620695,0.006631573707498838
major_tip_response,0.5398125,1.4112285090914898,2.1501443400480693,2.1501443400480693,0.8224570181829796,0.006563412896549726
major_tip_response,0.542875,1.4178630495385176,2.1827219072830664,2.1827219072830664,0.8357260990770353,0.006495848347916187
major_tip_response,0.5459375,1.4245983335260157,2.2159389247270447,2.2159389247270447,0.8491966670520315,0.006428870027189468
major_tip_response,0.549,1.4314363461728403,2.2498129944328276,2.2498129944328276,0.8628726923456806,0.0063624681238615656
major_tip_response,0.5520625,1.4383791274197757,2.284362320487625,2.284362320487625,0.8767582548395516,0.00629663304511491
major_tip_response,0.555125,1.4454287739112033,2.3196057339851057,2.3196057339851057,0.8908575478224062,0.006231355409817609
major_tip_response,0.5581875,1.4525874409550865,2.3555627192130264,2.3555627192130264,0.9051748819101731,0.006166626042716382
major_tip_response,0.56125,1.4598573445651108,2.392253441124582,2.392253441124582,0.9197146891302216,0.0061024359688196
major_tip_response,0.5643125,1.4672407635890037,2.42969877416587,2.42969877416587,0.9344815271780073,0.00603877640796323
major_tip_response,0.567375,1.47474004192732,2.4679203325365897,2.4679203325365897,0.9494800838546402,0.005975638769552766
major_tip_response,0.5704375,1.482357590847197,2.5069405019659787,2.5069405019659787,0.9647151816943942,0.005913014647474525
major_tip_response,0.5735,1.490095891395851,2.5467824730913513,2.5467824730913513,0.9801917827917023,0.005850895815170008
major_tip_response,0.5765625,1.4979574969188738,2.5874702765323248,2.5874702765323248,0.9959149938377478,0.00578927422086721
major_tip_response,0.579625,1.505945035688662,2.62902881975989,2.62902881975989,1.0118900713773236,0.005728141982963124
major_tip_response,0.5826875,1.51406121364864,2.6714839258661027,2.6714839258661027,1.0281224272972798,0.00566749138555186
major_tip_response,0.58575,1.5223088172792707,2.7148623743472173,2.7148623743472173,1.0446176345585414,0.005607314874093043
major_tip_response,0.5888125,1.530690716592201,2.759191944020703,2.759191944020703,1.0613814331844023,0.005547605051215371
major_tip_response,0.591875,1.5392098682592679,2.8045014582046717,2.8045014582046717,1.078419736518536,0.005488354672650474
major_tip_response,0.5949375,1.5478693188835055,2.8508208322971136,2.8508208322971136,1.0957386377670113,0.005429556643292362
major_tip_response,0.598,1.5566722084197286,2.8981811239017605,2.8981811239017605,1.113344416839457,0.005371204013377927
major_tip_response,0.6010625,1.5656217737527192,2.9466145856575365,2.9466145856575365,1.1312435475054388,0.005313289974784236
major_tip_response,0.604125,1.57472135244156,2.9961547209395927,2.9961547209395927,1.14944270488312,0.0052558078574384435
major_tip_response,0.6071875,1.583974386639176,3.0468363426117238,3.0468363426117238,1.1679487732783522,0.005198751125836335
major_tip_response,0.61025,1.5933844271967217,3.098695635022707,3.098695635022707,1.1867688543934436,0.0051421133756657115
major_tip_response,0.6133125,1.6029551379630615,3.151770219452941,3.151770219452941,1.2059102759261229,0.0050858883305309275
major_tip_response,0.616375,1.6126903002902415,3.2060992232325707,3.2060992232325707,1.225380600580483,0.005030069838775095
major_tip_response,0.6194375,1.6225938177565624,3.2617233527684526,3.2617233527684526,1.2451876355131248,0.00497465187039653
major_tip_response,0.6225,1.6326697211196033,3.3186849707346506,3.3186849707346506,1.2653394422392068,0.004919628514056224
major_tip_response,0.6255625,1.6429221735123607,3.3770281776999704,3.3770281776999704,1.2858443470247216,0.004864993974173244
major_tip_response,0.628625,1.6533554758965443,3.4367988984865194,3.4367988984865194,1.3067109517930886,0.004810742568104991
major_tip_response,0.6316875,1.6639740727879846,3.498044973575221,3.498044973575221,1.3279481455759694,0.004756868723409519
major_tip_response,0.63475,1.674782558270134,3.5608162558982923,3.5608162558982923,1.3495651165402678,0.004703366975187081
major_tip_response,0.6378125,1.6857856823127002,3.6251647133845646,3.6251647133845646,1.3715713646254006,0.004650231963498285
major_tip_response,0.640875,1.6969883574136424,3.691144537651834,3.691144537651834,1.3939767148272846,0.004597458430856251
major_tip_response,0.6439375,1.7083956655839778,3.758812259270953,3.758812259270953,1.4167913311679556,0.004545041219790351
major_tip_response,0.647,1.7200128656962355,3.828226870059786,3.828226870059786,1.440025731392471,0.004492975270479134
major_tip_response,0.6500625,1.7318454012188227,3.899449952901336,3.899449952901336,1.4636908024376454,0.0044412556184501495
major_tip_response,0.653125,1.743898908360156,3.972545819619789,3.972545819619789,1.4877978167203114,0.004389877392344499
major_tip_response,0.6561875,1.7561792246481072,4.04758165749125,4.04758165749125,1.5123584492962145,0.004338835811743975
major_tip_response,0.65925,1.7686923979721503,4.12462768501274,4.12462768501274,1.5373847959443,0.004288126185058779
major_tip_response,0.6623125,1.7814446961175798,4.203757317604232,4.203757317604232,1.5628893922351597,0.004237743907473814
major_tip_response,0.665375,1.7944426168233316,4.285047343974253,4.285047343974253,1.588885233646663,0.004187684458951718
major_tip_response,0.6684375,1.8076928983972438,4.368578113940598,4.368578113940598,1.6153857967944876,0.00413794340229079
major_tip_response,0.6715,1.8212025309251574,4.45443373856453,4.45443373856453,1.642405061850314,0.00408851638123604
major_tip_response,0.6745625,1.8349787681129517,4.542702303529692,4.542702303529692,1.6699575362259031,0.004039399118641713
major_tip_response,0.677625,1.84902913980362,4.633476096777111,4.633476096777111,1.6980582796072399,0.0039905874146836376
major_tip_response,0.6806875,1.8633614652146917,4.726851851495292,4.726851851495292,1.7267229304293832,0.003942077145119825
major_tip_response,0.68375,1.8779838669448428,4.82293100566073,4.82293100566073,1.7559677338896855,0.0038938642595978076
major_tip_response,0.6868125,1.892904785802333,4.921819979429737,4.921819979429737,1.785809571604666,0.003845944780007279
major_tip_response,0.689875,1.9081329965120821,5.023630471798791,5.023630471798791,1.8162659930241642,0.0037983147988766078
major_tip_response,0.6929375,1.9236776243627336,5.128479778078447,5.128479778078447,1.8473552487254672,0.003750970477811853
major_tip_response,0.696,1.93954816285998,5.236491129866504,5.236491129866504,1.8790963257199598,0.003703908045977012
major_tip_response,0.6990625,1.9557544924578354,5.347794059361416,5.347794059361416,1.9115089849156708,0.003657123798614215
major_tip_response,0.702125,1.972306900445436,5.462524790028122,5.462524790028122,1.9446138008908727,0.003610614095602635
major_tip_response,0.7051875,1.9892161020733916,5.580826655817542,5.580826655817542,1.9784322041467832,0.0035643753600549505
major_tip_response,0.70825,2.006493263010761,5.702850551349974,5.702850551349974,2.012986526021522,0.003518404076950229
major_tip_response,0.7113125,2.02415002323147,5.828755415704045,5.828755415704045,2.048300046462941,0.0034726967918021255
major_tip_response,0.714375,2.04219852243746,5.958708752709106,5.958708752709106,2.084397044874919,0.00342725010936133
major_tip_response,0.7174375,2.060651427135136,6.092887190923075,6.092887190923075,2.121302854270272,0.003382060692351251
major_tip_response,0.7205,2.0795219594919523,6.231477086793328,6.231477086793328,2.1590439189839046,0.0033371252602359463
major_tip_response,0.7235625,2.0988239281111483,6.374675174848786,6.374675174848786,2.197647856222297,0.003292440588019349
major_tip_response,0.726625,2.1185717608750836,6.522689269161588,6.522689269161588,2.2371435217501676,0.0032480035050748324
major_tip_response,0.7296875,2.1387805400212003,6.675739020751147,6.675739020751147,2.2775610800424,0.0032038108940042826
major_tip_response,0.73275,2.159466039629711,6.834056736088209,6.834056736088209,2.318932079259422,0.003159859689525759
