method,split,observation_seed,condition,geometry_skew_bin,bank_seed,cluster_id,cluster_size,cluster_mass_layer1,cluster_mass_layer2,cluster_best_score,cluster_mean_score_gap,cluster_center_rho12,cluster_center_rho13,cluster_center_rho23,cluster_center_alpha,cluster_geometry_span,cluster_alpha_span,cluster_rank_by_mass,dominant_candidate_source
persistent_mode_informed,holdout,20260422,sparse_partial_high_noise,mid_skew,20260324,5,98,0.4085098071420692,0.2515254461050315,0.0020266067618911095,0.00021435693625281493,0.15029670071270365,0.08646550502394154,0.12051474630914416,1.0537304842216648,0.1817685701893084,0.3223796545198575,1,local_expansion
persistent_mode_informed,holdout,20260422,sparse_partial_high_noise,mid_skew,20260324,6,20,0.061384793104527303,0.023718885636731316,0.002027157246433769,0.00048457451630026116,0.33956855674341024,0.25169934263780125,0.27473326582570123,1.0715908227328483,0.1860004750509542,0.22750629574529652,5,local_expansion
persistent_mode_informed,holdout,20260422,sparse_partial_high_noise,mid_skew,20260324,7,8,0.023220687173212767,0.0011639712702844309,0.002034379175104911,0.0005088824317564396,0.4264218766969999,0.26153421748424915,0.38586025285490644,1.0689382722327088,0.10248114602140401,0.10873419986138308,9,local_expansion
persistent_mode_informed,holdout,20260422,sparse_partial_high_noise,mid_skew,20260324,8,4,0.015931165338718373,0.0030353615840713268,0.0020370244358754543,0.0002534638705906134,0.41443879631363734,0.16867934297378176,0.36130505898466625,0.9971264381726855,0.045868188660172615,0.05456361565737896,10,local_expansion
persistent_mode_informed,holdout,20260422,sparse_partial_high_noise,mid_skew,20260324,9,1,0.0046326442174736675,0.004776700292320706,0.002070792182339035,0.00011033512947752726,0.31805556937692303,0.1254458499264197,0.2829922288456723,0.9143466076928024,0.0,0.0,11,exploration
persistent_mode_informed,holdout,20260422,sparse_partial_high_noise,mid_skew,20260324,10,11,0.04052697439466573,0.005608206935477202,0.0021132276462074813,0.0003271358404930878,0.41671068950839024,0.24091365319497707,0.3050334668751548,1.0574639770418715,0.14269372425920615,0.11609150988186066,7,local_expansion
persistent_mode_informed,holdout,20260422,sparse_partial_high_noise,mid_skew,20260324,11,1,0.0035151995963854325,7.5669528315026e-05,0.0023192205346224,0.00035876348176089225,0.4185605026889219,0.3185037724836719,0.4199431238366597,0.9280509516042504,0.0,0.0,12,exploration
persistent_mode_informed,holdout,20260422,sparse_partial_high_noise,mid_skew,20260324,12,3,0.00246630264858422,0.0015135644483407818,0.0026381590984898297,0.0009247401030143867,0.3524724382564703,0.1519313793568542,0.32321107356218776,1.032983043316047,0.11352953769399925,0.34183139212683306,13,exploration
persistent_mode_informed,holdout,20260422,sparse_partial_high_noise,mid_skew,20260324,13,1,0.002068540730027616,0.0033078793859047753,0.0027964481540656743,0.0008359911012041665,0.19436954622530947,0.08980194864560374,0.1758617047641399,0.8527744359765351,0.0,0.0,14,exploration
persistent_mode_informed,holdout,20260422,sparse_partial_high_noise,mid_skew,20260324,14,1,0.0,0.0,0.0029531322305515403,0.0009926751776900325,0.3602583272675924,0.24855282348264957,0.36611181449704866,0.9483905630019803,0.0,0.0,15,carryover
persistent_mode_informed,holdout,20260422,sparse_partial_high_noise,mid_skew,20260324,15,1,0.0,0.0,0.003005390807899425,0.0010449337550379172,0.3366277311805785,0.20786515840367248,0.3175447221138766,1.1899416309210602,0.0,0.0,16,carryover
one_shot_random,holdout,20260422,sparse_partial_high_noise,mid_skew,20260325,0,2,0.023476415510076343,0.01896915711945692,0.0019846879503066673,0.0005299676662747434,0.3014459414965214,0.23016297863215135,0.26005550892122464,0.9480357221311645,0.032820260655752415,0.2382366485575811,13,random
one_shot_random,holdout,20260422,sparse_partial_high_noise,mid_skew,20260325,1,15,0.18766999383558958,0.11879247619477251,0.0019856847566938575,0.0005383696335693049,0.1760446843826508,0.09688595523973718,0.1500085846688658,0.9569064247925058,0.18325522220938806,0.3620651285803924,1,random
one_shot_random,holdout,20260422,sparse_partial_high_noise,mid_skew,20260325,2,5,0.06615858788920094,0.0072928400995123,0.0020041663059313917,0.0005359041560316516,0.382957555023971,0.278064786457283,0.3293546137564898,1.049502445797705,0.1402622624718859,0.20360770507571163,4,random
one_shot_random,holdout,20260422,sparse_partial_high_noise,mid_skew,20260325,3,9,0.14064953068977326,0.028984123929759718,0.0020187526965676677,0.00033499893821016866,0.12747772897677384,0.07004121206987404,0.10122052867364784,1.0072521046976888,0.08917826471008755,0.3332906911540563,3,random
one_shot_random,holdout,20260422,sparse_partial_high_noise,mid_skew,20260325,4,14,0.18207128530830505,0.3902279914171544,0.002024999936272846,0.0005053553997741089,0.2294840974019046,0.12634551507956124,0.19184676172030893,0.983313257307055,0.19390082447565746,0.3625831564271346,2,random
one_shot_random,holdout,20260422,sparse_partial_high_noise,mid_skew,20260325,5,3,0.022255066010533172,0.00106398296854981,0.002032771938306208,0.0008171440118921967,0.4022072256144477,0.2906274980540759,0.3784004377917118,1.099591937302693,0.1068988604972037,0.22613795069893255,14,random
one_shot_random,holdout,20260422,sparse_partial_high_noise,mid_skew,20260325,6,3,0.04697309489236842,0.11384505876750171,0.002038773538338854,0.00041108450416005245,0.2391135024147015,0.16957709758443887,0.23871569744162516,1.0356687164023655,0.0807919482265739,0.2336663534841616,7,random
one_shot_random,holdout,20260422,sparse_partial_high_noise,mid_skew,20260325,7,2,0.033138964536822337,0.0636022212610122,0.002047039637232593,0.0003628519407331439,0.19740619645485089,0.1344417649561409,0.2100328430917289,0.9229070236408796,0.04033070275378926,0.12658009491224,9,random
one_shot_random,holdout,20260422,sparse_partial_high_noise,mid_skew,20260325,8,3,0.055149305096986484,0.020764131325567543,0.002050701826257486,0.00023098328379091813,0.3841374353951031,0.1743060169695687,0.31600469117350954,0.9590712156190007,0.0927475742784795,0.10103081001120064,6,random
one_shot_random,holdout,20260422,sparse_partial_high_noise,mid_skew,20260325,9,4,0.06571704827743514,0.10868203809276394,0.0020765765737138517,0.0003412117245166302,0.30280336390882523,0.1227146502357668,0.2556765725199569,0.9913984749040685,0.09480204063268809,0.24561183724468888,5,random
one_shot_random,holdout,20260422,sparse_partial_high_noise,mid_skew,20260325,10,4,0.032136883660012355,0.004371096500262135,0.002111067538306452,0.0007831664472832648,0.4303587859955196,0.21148170004112798,0.333239422748452,1.0760726352604677,0.09400769711313965,0.22615677457194333,10,random
one_shot_random,holdout,20260422,sparse_partial_high_noise,mid_skew,20260325,11,2,0.034438255665214246,0.013606883122621476,0.0022435461162684267,0.00027920796943323774,0.3746985815669519,0.23884119103811474,0.255408830197421,1.09784392952264,0.06478502185278345,0.0011606570089891521,8,random
one_shot_random,holdout,20260422,sparse_partial_high_noise,mid_skew,20260325,12,1,0.017308673376786685,0.005366745677671411,0.0022589976855967083,0.000274309735290041,0.3493662778474123,0.22640387449635827,0.32363493449642095,1.0961543886731246,0.0,0.0,15,random
one_shot_random,holdout,20260422,sparse_partial_high_noise,mid_skew,20260325,13,3,0.025567921234161295,0.024890553205081888,0.0023308481668546446,0.0007763225862571672,0.34769504585203714,0.17525335693573377,0.2496692221981092,0.8922733077960582,0.05491488423464677,0.23712420778601517,12,random
one_shot_random,holdout,20260422,sparse_partial_high_noise,mid_skew,20260325,14,2,0.03030167543020535,0.0642761779634785,0.002360801030914362,0.00039433081551438977,0.2933266913916708,0.17866665139909582,0.1999894250381892,1.004467457091144,0.02912744680174323,0.08696898056801666,11,random
one_shot_random,holdout,20260422,sparse_partial_high_noise,mid_skew,20260325,15,1,0.015394064203602868,0.0009492018120773566,0.0023645008455982375,0.00037981289529157025,0.42906832165171915,0.22939081468540198,0.4101715156151197,1.0061319555710486,0.0,0.0,16,random
one_shot_random,holdout,20260422,sparse_partial_high_noise,mid_skew,20260325,16,1,0.012701326607691809,0.012418167705161381,0.0025375488392353355,0.0005528608889286682,0.299372018846099,0.19069587064326482,0.2950510847925243,0.8857033285286542,0.0,0.0,17,random
one_shot_random,holdout,20260422,sparse_partial_high_noise,mid_skew,20260325,17,1,0.00889190777523459,0.0018971528375948232,0.0028584571780594604,0.0008737692277527931,0.41447167149260383,0.13394665734698094,0.3638949473549662,1.0115665484038028,0.0,0.0,18,random
one_shot_random,holdout,20260422,sparse_partial_high_noise,mid_skew,20260325,18,1,0.0,0.0,0.003097044407694689,0.0011123564573880217,0.42748669616050294,0.3215831591364171,0.4417881268805404,0.8309099816174504,0.0,0.0,19,random
persistent_mode_informed,holdout,20260422,sparse_partial_high_noise,mid_skew,20260325,0,77,0.29950012810232396,0.4631182293730691,0.0019562094607384166,0.00033592324947526165,0.22116974260155817,0.1375448386127691,0.17483410148201425,1.0308882459293112,0.2722886590598949,0.3181712949031721,1,local_expansion
persistent_mode_informed,holdout,20260422,sparse_partial_high_noise,mid_skew,20260325,1,25,0.10630083602643689,0.20308070105919282,0.0019619181546247887,0.0002677484569018052,0.25255086110950653,0.12443372641623858,0.21019808909141677,1.0430121544649436,0.2038417445083843,0.21161614504546428,3,local_expansion
persistent_mode_informed,holdout,20260422,sparse_partial_high_noise,mid_skew,20260325,2,62,0.2890779489153852,0.17924257695076506,0.001976792285341469,0.0001684641985848272,0.1815765043981787,0.10262139729194933,0.14058102211192575,1.011944653440434,0.17597034673619036,0.2580922774311007,2,local_expansion
persistent_mode_informed,holdout,20260422,sparse_partial_high_noise,mid_skew,20260325,3,17,0.07675035285695267,0.015518604714067415,0.0019808168688192998,0.00019923686620576338,0.34670014053458825,0.21267976601833047,0.3298871014334594,0.9912608130345915,0.16953790815427192,0.281109607540729,4,local_expansion
persistent_mode_informed,holdout,20260422,sparse_partial_high_noise,mid_skew,20260325,4,12,0.05478512572486997,0.007783465029913128,0.001993177626143772,0.00019015628251663693,0.3771781916310748,0.25510445499427536,0.28365577780062623,1.0335015547920678,0.12808967547120434,0.1563782174067873,5,local_expansion
persistent_mode_informed,holdout,20260422,sparse_partial_high_noise,mid_skew,20260325,5,6,0.02994266590960079,0.001975011853611816,0.002015910435213992,0.00010039586880033746,0.3813348026317002,0.2484224647625419,0.3699993353221329,1.0458228594073955,0.12469604281646246,0.0367864763090407,7,carryover
persistent_mode_informed,holdout,20260422,sparse_partial_high_noise,mid_skew,20260325,6,12,0.03764469174028279,0.022814784258403675,0.002114096630907972,0.0005426286182281234,0.3448726998322717,0.16029875057876272,0.267753223073938,1.075607494189805,0.11706390944693257,0.14253939072997718,6,local_expansion
persistent_mode_informed,holdout,20260422,sparse_partial_high_noise,mid_skew,20260325,7,8,0.02627106319395893,0.03788662528963704,0.002151615533532006,0.0004911845380399591,0.24500398629789172,0.1746467161339566,0.2514365192986687,1.0750756981642058,0.10783019060977721,0.08530918060149341,8,local_expansion
persistent_mode_informed,holdout,20260422,sparse_partial_high_noise,mid_skew,20260325,8,12,0.0255205867817569,0.037902311582522115,0.0021561739216508892,0.000682941617671525,0.28076907735131035,0.17755521259967155,0.1932369008135182,1.0299639596528884,0.1399610696929641,0.24798263970591855,9,local_expansion
persistent_mode_informed,holdout,20260422,sparse_partial_high_noise,mid_skew,20260325,9,9,0.025171998501226246,0.018323947159627606,0.002183612701337323,0.0005743960216276153,0.3247348238143377,0.19811439189255423,0.2348073865912196,1.1011625467282558,0.11519422326527584,0.2648016318102083,10,local_expansion
persistent_mode_informed,holdout,20260422,sparse_partial_high_noise,mid_skew,20260325,10,1,0.004329284773494299,0.005544703101823918,0.0021838286951615716,0.00022761923442315502,0.27952524833513687,0.13058183994720132,0.2560971096168035,0.8946658861897806,0.0,0.0,12,carryover
persistent_mode_informed,holdout,20260422,sparse_partial_high_noise,mid_skew,20260325,11,7,0.019813431434798738,0.003384411338738859,0.0022832589229202765,0.0006305296716545861,0.41088171577055194,0.18234606082525645,0.3111136900567116,0.9841458378452179,0.08641298364975951,0.2305625520310478,11,local_expansion
persistent_mode_informed,holdout,20260422,sparse_partial_high_noise,mid_skew,20260325,12,1,0.002839055764729568,0.0028675291475915143,0.0025635664415826955,0.0006073569808442789,0.21621486409860907,0.07479404446286911,0.19328517947130353,0.9108531164124841,0.0,0.0,13,carryover
persistent_mode_informed,holdout,20260422,sparse_partial_high_noise,mid_skew,20260325,13,1,0.0020528302741830142,0.0005570991410358661,0.0028553932930276346,0.000899183832289218,0.14908254017576658,0.09186053239286804,0.10183212996671377,0.8616893966272916,0.0,0.0,14,carryover
one_shot_random,holdout,20260422,sparse_partial_high_noise,mid_skew,20260326,0,20,0.24514164185520004,0.07971921712833643,0.001963397853119019,0.00032935174616717446,0.1508391981500939,0.09143901748754349,0.1280349801716486,1.0431391217966095,0.1897543808727448,0.3114053886517767,1,random
one_shot_random,holdout,20260422,sparse_partial_high_noise,mid_skew,20260326,1,5,0.06185972733299525,0.06502105455436444,0.0019692458044286085,0.0003637571687770723,0.31146232273986907,0.23547430685588672,0.27529392442150097,0.9912372460594951,0.09935811904036525,0.2870343175890129,4,random
one_shot_random,holdout,20260422,sparse_partial_high_noise,mid_skew,20260326,2,5,0.04894508844765048,0.01146635618210804,0.0019926423197869666,0.0005162691027746909,0.3838169115407937,0.2514171009423543,0.34104834181311394,1.064400889321183,0.13077522803055905,0.29259633300157295,7,random
one_shot_random,holdout,20260422,sparse_partial_high_noise,mid_skew,20260326,3,15,0.09911579810241847,0.3120458990156462,0.0020075828611552152,0.0006705804194745968,0.27252045035535655,0.148666991686376,0.2273587427748618,1.014424366443625,0.2079520677337464,0.358798901055204,3,random
one_shot_random,holdout,20260422,sparse_partial_high_noise,mid_skew,20260326,4,3,0.045933982893411204,0.005124677990569287,0.0020113935043628317,0.00014205846322894191,0.39787697928361326,0.30420156203386367,0.34050726891892175,0.9606229593120703,0.08697539262737582,0.12353794949226642,8,random
one_shot_random,holdout,20260422,sparse_partial_high_noise,mid_skew,20260326,5,4,0.056280389836779854,0.06803908599937937,0.002016913015821711,0.0002523672934409653,0.3235232353140858,0.15800772140993663,0.30592361890970393,1.0152563886165122,0.07341759125005747,0.03994344350912097,5,random
one_shot_random,holdout,20260422,sparse_partial_high_noise,mid_skew,20260326,6,16,0.17124362552948263,0.20086683359799445,0.0020264745873249303,0.0004338868709021957,0.21716516737249558,0.12060417045751942,0.17494843997488385,1.0331148038517115,0.20785012935751532,0.34635271209663554,2,random
one_shot_random,holdout,20260422,sparse_partial_high_noise,mid_skew,20260326,7,2,0.01632626169064253,0.0022637427908341013,0.00204014217859346,0.0005336138603303112,0.3718729638668662,0.2507084487398043,0.3887657861504543,0.9631564093584635,0.03343603143508508,0.039019361750197074,12,random
one_shot_random,holdout,20260422,sparse_partial_high_noise,mid_skew,20260326,8,1,0.01630709718262563,0.022572229081684932,0.0020411992600459115,7.780140692689253e-05,0.3046759973553181,0.10631684034371672,0.2627214595147394,1.0451598870711443,0.0,0.0,13,random
one_shot_random,holdout,20260422,sparse_partial_high_noise,mid_skew,20260326,9,2,0.027322293490980205,0.004471110435692156,0.0020452614693944058,0.00025338843890075494,0.438623704904957,0.17875268508348846,0.39360833034952936,0.9825259678011778,0.053430722677204,0.016863644853541283,10,random
