condition,trial,true_rho,true_t,true_h,true_w1,true_w2,true_w3,true_alpha,true_rotation_shift,pred_rho,pred_t,pred_h,pred_w1,pred_w2,pred_w3,pred_alpha,pred_rotation_shift,euclidean_pred_rho,euclidean_pred_t,euclidean_pred_h,euclidean_pred_w1,euclidean_pred_w2,euclidean_pred_rotation_shift,geometry_mae,weight_mae,alpha_abs_error,anisotropic_fit_rmse,euclidean_baseline_fit_rmse,fit_improvement_factor
full_clean,32,0.15860739994151965,-0.5519779626245618,0.718579334230903,0.305187838241877,0.5780591576078686,0.11675300415025436,1.7853542919867575,14,0.17091793974755892,-0.02205156685770082,0.8812737676273136,0.24167119316439947,0.6814468036959482,0.07688200313965232,1.716059265238983,14,0.21664990884385968,-0.693504495671074,0.6130550050474094,0.3051806717926031,0.3591442848360093,48,0.051972150640248065,0.06892509739205306,0.06929502674777455,0.018624544628172805,0.20380662316643097,10.942905033937777
full_clean,33,0.07930430476266838,0.6931354675025087,0.8066195270125267,0.24601492537095326,0.23044498676702804,0.5235400878620187,0.9898310403813599,18,0.10197176172473339,-0.635104020626181,1.343985261985708,0.4031003284205854,0.38926438355241255,0.20763528802700204,1.002122415492625,57,0.11875017497789214,-0.4918473423028651,0.6259487723973663,0.3273985059179591,0.41728589170993013,63,0.06200068993444327,0.21060319989001108,0.01229137511126499,0.0042855428833704825,0.002068135207847599,0.4825841822450876
full_clean,34,0.1818605353735536,-0.19254034537668574,1.3563143181431234,0.757963639580316,0.05940390229663601,0.182632458123048,0.72622885395573,45,0.1571896834733999,0.63575121831626,0.8534529943048081,0.43665441848592534,0.31863589252343255,0.2447096889906421,0.7300555534701283,13,0.21664990884385968,-0.693504495671074,0.6130550050474094,0.3051806717926031,0.3591442848360093,61,0.07829339898899979,0.21420614739626043,0.0038266995143982907,0.007874049382522712,0.10818225439461081,13.739087620498392
full_clean,35,0.08468688159706517,0.30172618387050953,1.4422807117020564,0.11149682794400494,0.3992487902056122,0.48925438185038284,1.1750853440906757,11,0.14792805665632086,-0.6376848204677078,1.2538672085233808,0.5453075088148561,0.2428224274142332,0.21187006377091067,0.8459879364934204,59,0.1714906199752382,-0.03825622612685033,0.7427876624870742,0.2575421960031809,0.3221788556243924,11,0.108142235680594,0.1849228787196481,0.32909740759725525,0.008607833354899966,0.05428096708497983,6.3059965088753325
full_clean,36,0.207322699447958,-0.19029660639846732,0.8731793147472515,0.5825525278139143,0.2543374549873544,0.1631100171987313,0.6035846030946282,51,0.14703049351498537,0.43320605641092097,0.9379262360420865,0.5553768106065974,0.2553033868050673,0.1893198025883353,0.6182907256619455,51,0.2078505466510599,-0.03968767188126356,0.9403185986104475,0.2549379252413817,0.3324831581463153,4,0.09015498148027828,0.018117144804877954,0.014706122567317292,0.009038728796423005,0.17125520104430086,18.94682370734185
full_clean,37,0.15614707518728507,0.5876548467427778,0.8146835760630412,0.1477478089283095,0.4151133924185186,0.4371387986531719,0.667543891356419,25,0.07697159232706709,0.17206412066022445,0.725352800579621,0.2708367235855067,0.5518479081447641,0.17731536826972916,1.5232358795741192,41,0.21664990884385968,-0.693504495671074,0.6130550050474094,0.3051806717926031,0.3591442848360093,11,0.12958295743823586,0.17321562025562853,0.8556919882177002,0.008634640466919991,0.13640482097024076,15.79739440140197
full_clean,38,0.14731723869953448,-0.4489269759579195,1.3556406674280137,0.37037511367221654,0.1386692264267572,0.4909556599010263,1.1037567098618326,51,0.13257264002789484,-0.30502816527117477,1.075702135801694,0.6028887286742064,0.25558422812087184,0.14152704320492177,0.9088786871997468,35,0.2078505466510599,-0.03968767188126356,0.9403185986104475,0.2549379252413817,0.3324831581463153,50,0.04779570216654346,0.2329524111307363,0.19487802266208576,0.013284099683628117,0.03194947563857173,2.4050915304367675
full_clean,39,0.15657432965539225,0.4515737090529948,1.0187297153319175,0.5172394033938784,0.3863369910445567,0.09642360556156487,1.0427250157224102,51,0.17246978910804828,0.0683837291441567,0.7660990358501057,0.5636274951717144,0.35609551789089283,0.08027698693739277,1.069572570783417,51,0.17567820569017922,0.557120105722711,0.559252207492658,0.4966432669878003,0.3917135905919456,51,0.03653001675242267,0.03092539451855732,0.026847555061006778,0.010094410090737945,0.01464976673122759,1.4512751710641696
full_noisy,0,0.2021621383698352,-0.1400305147278471,1.0593016278182366,0.19202934859185078,0.25786277941864094,0.5501078719895083,0.9821760504913292,62,0.20980847728484095,-0.5960788070551617,0.911493554270467,0.42124219852132466,0.3465087147540736,0.23224908672460182,1.0152409357837644,47,0.17116579125611708,0.028187445296599865,0.9909812951324873,0.6451712978917442,0.21592623865250507,46,0.050992381648759126,0.211905856843271,0.03306488529243523,0.0062113259674369346,0.0026587317721368485,0.4280457644753038
full_noisy,1,0.13915827482726598,0.09048085620754087,1.2344405328477235,0.3149833564564453,0.29446200867515965,0.3905546348683951,1.2026648016707995,16,0.14736606377257844,-0.4114357713800598,1.3172455942469428,0.14729361074262004,0.06296573417892624,0.7897406550784537,1.2202994046212836,16,0.1966745743072272,0.04915447798308825,1.3136316841020108,0.4634408614048446,0.08271733949393881,9,0.024158069033767087,0.26612401347337244,0.017634602950484135,0.0066418062691033924,0.06313538300050986,9.505754977257533
