split,observation_seed,condition,geometry_skew_bin,bank_seed,cluster_id,cluster_size,cluster_mass_layer1,cluster_mass_layer2,cluster_best_score,cluster_mean_score_gap,cluster_center_rho12,cluster_center_rho13,cluster_center_rho23,cluster_center_alpha,cluster_geometry_span,cluster_alpha_span,cluster_rank_by_mass,archetype
confirmation,20260426,sparse_partial_high_noise,low_skew,20260328,10,4,0.0445473023382245,0.1105032374425185,0.0025769786256347,0.0004707275016241,0.2695369050468877,0.1317749077281941,0.2333700637018429,0.9731563892407422,0.1044076733308454,0.3223365762643164,9,alpha_fan
confirmation,20260426,sparse_partial_high_noise,low_skew,20260328,11,2,0.0197316222034746,0.049939942693158,0.0027317256012403,0.000580569255793,0.2804973722956511,0.1717122708694483,0.1781474311868883,0.9835160871809342,0.0198949419167857,0.1892557634968575,13,fringe_singleton
confirmation,20260426,sparse_partial_high_noise,low_skew,20260328,12,2,0.0198471534847826,0.0219085336863782,0.0027525733675972,0.0005730213276894,0.3583394793431682,0.2044523015948979,0.2290734671137085,1.01246799639331,0.044625352182841,0.1563860698961405,12,fringe_singleton
confirmation,20260426,sparse_partial_high_noise,low_skew,20260328,13,1,0.010053112724027,0.0003789600402695,0.0027976555620767,0.0005594386954967,0.4321290527367988,0.3405850530368696,0.3712482262787186,1.0826980878281445,0.0,0.0,14,fringe_singleton
confirmation,20260426,sparse_partial_high_noise,low_skew,20260328,14,1,0.0098195322348055,0.0012651867512979,0.0028188135028062,0.0005805966362261,0.3964496699186154,0.2914393830250332,0.3314590964516769,1.0442159107820683,0.0,0.0,15,fringe_singleton
confirmation,20260426,sparse_partial_high_noise,low_skew,20260328,15,1,0.00921279668882,0.0036936963347657,0.0028762155255553,0.0006379986589752,0.1876070775218425,0.0654230883611121,0.1614963348024262,1.1769026881324118,0.0,0.0,16,fringe_singleton
confirmation,20260426,sparse_partial_high_noise,low_skew,20260328,16,1,0.0080163616635634,0.0048838922443138,0.0030014134464464,0.0007631965798663,0.3357487385827415,0.2583842304888218,0.2618610711343027,1.1232018408281392,0.0,0.0,17,fringe_singleton
confirmation,20260426,sparse_partial_high_noise,low_skew,20260328,17,1,0.0076744853773682,0.0001216547291265,0.0030406385259028,0.0008024216593227,0.4396841252830067,0.3254503493899662,0.489909213469258,1.0540561318907462,0.0,0.0,18,fringe_singleton
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260324,0,16,0.1674056117011687,0.3362257639488075,0.0032338596940542,0.0003214776338618,0.2776516308041912,0.1914200064834083,0.2173517370173427,1.0095899546436342,0.230309729954876,0.5942345107708453,3,broad_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260324,1,22,0.1870762268147304,0.0647682818747553,0.0032379305782227,0.0004950890730879,0.1624840437358976,0.1008591413785912,0.1467144163459087,0.9585764978530604,0.1979298833519099,0.6720648768919149,2,dominant_core
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260324,2,4,0.0507596437302281,0.0064139709438895,0.0032485664965142,0.000190907686659,0.1380548418112536,0.0729220802405473,0.1038287819716048,0.8685822110108392,0.070856517727822,0.5379786310623853,7,alpha_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260324,3,23,0.1947794806130275,0.3175544556149656,0.003278133299126,0.000512188945561,0.2412818213151781,0.1394961828489636,0.2014895055765677,0.9721070859491978,0.2140850335306438,0.6326436240867985,1,dominant_core
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260324,4,9,0.0639262306428049,0.0868066143570427,0.0033027148966641,0.0006570966214486,0.3060761803601768,0.1417130658093425,0.2677955499449032,1.0629531267535488,0.1559717467479386,0.632578939379555,4,broad_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260324,5,4,0.0368781643064964,0.0300509862747792,0.0033046080205225,0.0005057620533453,0.221660744866793,0.091387894579613,0.1943653934734406,1.0628795527288954,0.1051016068207996,0.5331351356578061,9,alpha_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260324,6,8,0.0633601328668228,0.0613723506176714,0.0033254387527893,0.0005361036024639,0.301466840050798,0.2166721701161265,0.278737064028138,0.9708728050667864,0.1456245897723068,0.6507485412267293,5,broad_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260324,7,8,0.0548802028412481,0.0147322839168703,0.0033286072714608,0.0006232872266378,0.3725940657798954,0.2285550591824915,0.3432888865545362,1.1252731282809612,0.2027763703598927,0.6428759026284532,6,broad_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260324,8,1,0.0135058661521124,0.0367909414037777,0.0033420692918055,0.0001082095977512,0.2632672289518242,0.1593145482617778,0.2511897547416153,0.7850880761891492,0.0,0.0,16,fringe_singleton
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260324,9,3,0.0300738779067516,0.0087049341938462,0.0033482948995894,0.0004006050083416,0.3586039935992883,0.2698278948935428,0.2924011472029093,1.0830406927747105,0.1133514477220052,0.4268148206312264,10,alpha_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260324,10,2,0.0199590591535308,0.0061028858909815,0.0033978593145771,0.0004151305993498,0.3980672111118418,0.1777650232816462,0.3462091718479251,0.9513088526147228,0.0522208306799312,0.4125391009356965,12,alpha_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260324,11,2,0.0174387372055461,0.0015109816119298,0.0035164636011372,0.0005377102902583,0.422292897644357,0.2934265593552602,0.3260426323567373,1.0105519562350649,0.0632254308882871,0.3131232824971974,13,alpha_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260324,12,6,0.0405676545577409,0.001258341459214,0.0035884932551821,0.0006446457866767,0.4307673319387868,0.3134582941275763,0.4225567280079716,1.149353120265895,0.1184834332635067,0.4548869241058044,8,alpha_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260324,13,2,0.0170055490229211,0.0016465761644141,0.0036611202611043,0.0005305862749952,0.3931272310703548,0.2529400710757835,0.396923441264692,1.1770246518738416,0.0344550896700028,0.0326677531713064,14,fringe_singleton
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260324,14,2,0.0148966687404782,0.0013924612950936,0.0037799623597046,0.000649789507091,0.3796639636574814,0.2999505474708525,0.3551318150239708,1.0326344079015315,0.0463915628552011,0.4937814255915781,15,alpha_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260324,15,3,0.0206147503688635,0.0195133677904854,0.0038133341781893,0.000723378364772,0.3489821172097294,0.2010388376121447,0.2161396994298041,1.0153685002294632,0.0365772684116021,0.2417305525146292,11,compact_minor
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260324,16,1,0.0068721433755275,0.0051548026414754,0.0039501525571987,0.0007162928631444,0.3568365874634902,0.1505632140388927,0.2875029418997679,1.1725631595046966,0.0,0.0,17,fringe_singleton
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260324,17,1,0.0,0.0,0.0042761717127587,0.0010423120187044,0.428948550812442,0.165953983021689,0.3951217190232218,0.9458396500453656,0.0,0.0,18,fringe_singleton
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,0,5,0.0344962101853941,0.0015677976496548,0.0032254155599554,0.0005060794117671,0.417012169358135,0.2932237917797652,0.4207596102276159,1.0704083078794948,0.14140720887149,0.3532668353641141,8,broad_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,1,13,0.1166737461360435,0.0361521527605855,0.0032419011286795,0.0004382351459757,0.3614400731979303,0.2695036468761586,0.3205069603832839,1.1100381137166624,0.1791290289676669,0.6534892255863088,3,broad_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,2,26,0.2319904076696102,0.3996245967702074,0.0032550575995646,0.0004325970803127,0.2407436942005897,0.1428513704687672,0.1889215456082249,1.0679553647696407,0.2525161941294035,0.6431959303227104,1,dominant_core
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,3,22,0.183421347199188,0.0373663212026011,0.0032817968398928,0.0004517056203182,0.1501539607004069,0.0850462429323778,0.1225882770452313,1.1054367135053578,0.200378158879626,0.6502320907162138,2,dominant_core
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,4,13,0.0994620389425898,0.259348953494996,0.0032849247491536,0.0005367804054743,0.300356448987582,0.166550433005884,0.2284523932703411,1.0898010758918006,0.1772912063265356,0.6590366661065358,4,broad_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,5,10,0.0718754849205774,0.038178863623431,0.0032935776271905,0.0005685551223701,0.192788818371868,0.1133577775300628,0.1538671428299289,0.9671093969872016,0.1449621842659498,0.6591497946342404,5,broad_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,6,3,0.0281220127718842,0.0015057839044069,0.0033307872591764,0.0004149342370001,0.4161443149517725,0.3343672318611217,0.3732795155915222,0.9825585875607948,0.0579579081414052,0.4610299144970107,10,alpha_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,7,8,0.0626982081411594,0.0551118388975006,0.0033670346458992,0.0005790704302105,0.3661401633812196,0.2110161038471296,0.2688683271738358,0.8940408139436173,0.1360010779063698,0.6331719091198633,6,broad_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,8,1,0.0119218509216969,0.0296928328224891,0.0033894030516568,0.0001639874917014,0.2787559627355035,0.1211410926859059,0.2326525803650725,1.2025170716182845,0.0,0.0,12,fringe_singleton
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,9,1,0.0115981777553405,0.0082649486324399,0.0034141754909366,0.0001887599309811,0.1776420043337253,0.1440650721581493,0.1660254428206252,1.297640587842283,0.0,0.0,13,fringe_singleton
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,10,5,0.028675782749437,0.0083709609843663,0.0034148688504296,0.0006226334094988,0.4065985457032759,0.1997081917391144,0.3569819762550022,1.00935477609473,0.1569662926040505,0.6369990498794487,9,broad_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,11,9,0.0619111374884562,0.0661124802384897,0.0034977037739008,0.0006067800376045,0.3125261833419752,0.2111297294781923,0.3108149019306192,0.9727637677031682,0.1504652203213008,0.6280112657184693,7,broad_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,12,1,0.0093298757488054,0.0042641657524047,0.0036100391594328,0.0003846235994773,0.3902974805473777,0.1470683065204538,0.3341535868062331,1.1834734098371875,0.0,0.0,14,fringe_singleton
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,13,1,0.0091638427591835,0.0172375580326752,0.0036261996417626,0.0004007840818071,0.2769110878596696,0.2367226112544574,0.2483184937637715,0.7449793963150859,0.0,0.0,15,fringe_singleton
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,14,2,0.0177356485447862,0.0180231888237437,0.0036467781846171,0.0004303817901566,0.3528011146316762,0.180096290310347,0.3035611223673505,0.9511378449204788,0.026157302024857,0.4211665128506389,11,alpha_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,15,2,0.0077942758557803,0.0021708358298817,0.0037718880474032,0.0007764032429581,0.4125835775276566,0.2507333781542794,0.2890974682294621,0.963534201302194,0.0476803520029662,0.3795032566297893,16,alpha_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,16,1,0.0065711181778563,0.0164475084918404,0.0039255230758182,0.0007001075158627,0.256140662101176,0.1854729175376659,0.2599826653654387,1.3586688526932578,0.0,0.0,17,fringe_singleton
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260325,17,1,0.00655883403221,0.0005592120882852,0.003927207123731,0.0007017915637755,0.4333314001842973,0.2421600052224527,0.4229439605965925,1.0444551130588429,0.0,0.0,18,fringe_singleton
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,0,16,0.1422161298127952,0.2379687410808398,0.003231515406796,0.0004887992020656,0.3280882468304656,0.1951003007524026,0.2511473573130091,1.1298078061996193,0.194578280903468,0.6096431439868474,2,broad_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,1,21,0.2022711236100955,0.0921809130239909,0.0032726355283218,0.0004079172621327,0.1798665549261168,0.1148816285112576,0.1516248252868715,1.015019537406459,0.2016586127422549,0.6537851191935973,1,dominant_core
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,2,5,0.0533926488427533,0.0335421475712817,0.0032864191736152,0.0003315596329326,0.3899809585621995,0.1878425911805115,0.3122811572132409,1.1286523624115907,0.1212447463003959,0.4352342699893908,8,broad_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,3,3,0.0349491780203948,0.0524887898065532,0.0032921046894166,0.0002537742370849,0.2858812185468173,0.2373571965137692,0.2601308234226977,1.2022337219024672,0.0649945141844112,0.0765230045875945,10,compact_minor
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,4,9,0.0641378790382466,0.0655340483228428,0.0033004895122936,0.0006147002233159,0.2339617057397965,0.1094150013173533,0.1985341719185612,0.993351452434064,0.1439807592085289,0.6338956664251773,5,broad_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,5,13,0.0914467490836353,0.1833837049810356,0.0033048705389263,0.0006013049009402,0.2382886248965221,0.1497010091595461,0.2127029978054447,0.9936280629179064,0.1853144241514149,0.6702212532066778,3,broad_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,6,9,0.0717425936786608,0.1182515828747661,0.003305759495577,0.0005020956165618,0.317090714980117,0.1482399397323308,0.2789642708744073,0.9009260276704318,0.1709775654178132,0.6266164607094791,4,broad_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,7,3,0.0322771350986198,0.0881823923095132,0.003346991583262,0.0003306834244929,0.2644343442907706,0.1845187625030354,0.2232600020660515,0.8923926075042306,0.0619400456036702,0.4924662043929527,12,alpha_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,8,8,0.0600453440788146,0.0076286561071949,0.0033614189019753,0.0005273153242866,0.1308630055598595,0.0753533010625817,0.1081953914525397,1.078667427515075,0.0997473189900445,0.5957442301480251,6,alpha_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,9,5,0.0554247940756777,0.0212581554076284,0.0033872803277554,0.0002905367882272,0.3587417646931839,0.2631014752366133,0.3114312530411284,1.0636242054092608,0.1162396363569622,0.5680628275020054,7,alpha_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,10,1,0.0114221962473997,0.0258794380572269,0.0034829004747521,0.000251385067956,0.319905971101863,0.1741051199514051,0.211934138052362,0.8180452348776677,0.0,0.0,15,fringe_singleton
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,11,1,0.0112163430424977,0.0017105644976604,0.0034992684027785,0.0002677529959824,0.1500131216598366,0.0557827739846696,0.1342648088236251,1.305038715248233,0.0,0.0,16,fringe_singleton
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,12,6,0.048069890822303,0.0109053731198383,0.0035053218803497,0.0005856983586376,0.4141344742899653,0.2119292369308927,0.3771537086140353,1.0202216219290872,0.1148111618344138,0.5457426281391301,9,alpha_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,13,1,0.0108903966260766,0.0106945069036448,0.0035258099045438,0.0002942944977477,0.1932189118463486,0.1605431388270086,0.1674348948596002,1.219329240508955,0.0,0.0,17,fringe_singleton
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,14,4,0.0304995305020412,0.0163785073915893,0.0036353926283476,0.000624707832614,0.3984077261018482,0.2341430693159843,0.2524259365506273,0.8906216983424864,0.1087446758110646,0.574571324352839,13,alpha_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,15,8,0.0324904693792647,0.001997170630899,0.0036686939932407,0.0007905724776588,0.4194672670367235,0.3077970627383899,0.3915198840675334,0.9242411562981784,0.1547883791780585,0.6735094707970543,11,broad_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,16,1,0.0092482456360108,0.0197829117146937,0.0036729126409037,0.0004413972341076,0.2794217769152062,0.1120470560335393,0.2183940269444466,1.1684078779104914,0.0,0.0,18,fringe_singleton
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,17,1,0.0086473345950046,0.0027936894958869,0.0037333771054739,0.0005018616986778,0.3603309732336434,0.2342928501579831,0.3633846881186987,1.1784865486195806,0.0,0.0,19,fringe_singleton
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,18,2,0.015583167485743,0.0024234874277214,0.0038056693888407,0.0005959109451662,0.4209484971067339,0.2746461530137205,0.3209465823382713,0.9831759713279772,0.0742488096335628,0.572546953004447,14,alpha_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,19,1,0.007444816153614,0.0010581153518513,0.0038681369515102,0.0006366215447141,0.3744253512575844,0.3135367096099231,0.3394507497405526,0.8616049674762232,0.0,0.0,20,fringe_singleton
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260326,20,1,0.0065840341703501,0.0059571039233405,0.00397872023827,0.0007472048314739,0.3016346036539728,0.2255519807442706,0.3233091829925649,1.095780235743996,0.0,0.0,21,fringe_singleton
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260327,0,29,0.2545977320754042,0.0948744771765137,0.0032319433203215,0.0004452422493567,0.1595776371673509,0.0948826039895818,0.1328673463456343,1.035304308730288,0.2230212416265834,0.6592825013802679,1,dominant_core
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260327,1,16,0.1305797064444954,0.1496605005057736,0.0032405335226833,0.0004962024629709,0.2086699875101326,0.1315055386045248,0.1630678676732286,1.0711140239624233,0.1522096123766111,0.6140040997779569,2,broad_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260327,2,13,0.1004199407009867,0.2469138738619574,0.0032520572863025,0.0005219212085314,0.2880715720818739,0.1414058666996155,0.230599396024811,0.9760501591119604,0.2209407189702187,0.6141159021723133,4,broad_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260327,3,1,0.0134451938482883,0.0016768428367947,0.0032862440356011,5.43007152795684e-05,0.1252701754372859,0.0740909604374545,0.0748129368253264,1.284862873251919,0.0,0.0,16,fringe_singleton
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260327,4,19,0.1056743612612268,0.0875241614859227,0.0032908377525084,0.0006719014927841,0.335998802858505,0.2247383569658953,0.273803993265409,1.0755677246723978,0.2433084248277378,0.5843699163776628,3,broad_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260327,5,5,0.0523626553390363,0.1144923010319586,0.0032921203103067,0.0002954258584862,0.2302410823591864,0.1449111491620634,0.2032309171543259,1.0159229903069265,0.1464177727193364,0.5264259941977767,6,broad_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260327,6,5,0.0373037685020253,0.0147170253992441,0.0032924753749546,0.0005202168834385,0.4083179785537377,0.2310560135565011,0.2841703752641764,0.9421074303568286,0.139736777323236,0.532915961181608,10,broad_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260327,7,6,0.0557594369497602,0.0578408009377383,0.0032998142939241,0.0004195774804009,0.3356713185463169,0.1855430594638044,0.3135346591933722,0.9488332994013484,0.1225294849997122,0.5129191973379135,5,broad_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260327,8,1,0.0129235942000783,0.0194173410750571,0.0033218543886662,8.991106834462838e-05,0.3375138092904229,0.1496651729154886,0.2646211575863451,0.7824232160336082,0.0,0.0,17,fringe_singleton
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260327,9,6,0.051388101033974,0.0065336848211028,0.0033916082028824,0.000438547316398,0.4077474808199483,0.290411741457972,0.356462168606996,0.8975680482741258,0.1570293549029691,0.6146417415911647,7,broad_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260327,10,3,0.0194712515844935,0.0178805573718544,0.0034613646500928,0.0005538178403187,0.2975794379427285,0.2370793713329236,0.2790903615350169,0.8340428804325947,0.0992459311493707,0.1662000580012768,12,compact_minor
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260327,11,5,0.0443022811337441,0.0153903519146446,0.0034867766797308,0.0004400771844645,0.4207217546009975,0.208284444719573,0.3088132371840508,1.0338443155903387,0.1245629517360361,0.5156101078428856,8,broad_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260327,12,5,0.0392817796033564,0.0989713062624566,0.003507318818548,0.0005701877204347,0.2632557384422259,0.1988210785303479,0.2070457781180329,1.008271233685384,0.1073088238734595,0.4442917168870711,9,alpha_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260327,13,1,0.0101501665243721,0.0251253208202999,0.0035392624718153,0.0003073191514937,0.243220448926263,0.1692494946779701,0.1737323011137329,0.7701374204327124,0.0,0.0,18,fringe_singleton
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260327,14,4,0.0224283834405308,0.0013437873828084,0.0037372687393348,0.0006723692061075,0.4164581762969106,0.2980941830651292,0.4221196412513502,1.1118054807497415,0.1080628930725029,0.3675496993858091,11,alpha_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260327,15,2,0.0146546944070224,0.0059181109158575,0.0037583153159522,0.0006039472198859,0.3301479323717802,0.2423773007098548,0.3548445740236436,1.1417108363782524,0.0154816393741626,0.0100783852554464,14,fringe_singleton
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260327,16,2,0.0147902410459415,0.0006070055056364,0.0037868023142854,0.0005931355956957,0.4350296160108489,0.3375920092028411,0.3740620080965441,0.8618985320826411,0.0475281223461906,0.0165196189994345,13,fringe_singleton
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260327,17,2,0.0145418896227322,0.040380064675758,0.0037872830035781,0.0006091716049143,0.2660914611696563,0.1856295850411283,0.2692030883524505,1.204584679338108,0.0391440313483026,0.1593199550499682,15,fringe_singleton
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260327,18,1,0.0059248222825303,0.0007324860186202,0.0040237679494855,0.0007918246291639,0.430214989298631,0.2158385207136208,0.408808990684347,1.3155966042303446,0.0,0.0,19,fringe_singleton
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260328,0,25,0.1955849459798281,0.4020099866727876,0.0032269801526356,0.0005036533000886,0.2284787201452914,0.1463852495363283,0.1946003101411313,1.0073872076888826,0.2303682420661649,0.6309157856924238,2,dominant_core
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260328,1,34,0.307920959791501,0.1822266241912761,0.0032486565695486,0.0003954119303088,0.1630191617550951,0.0982736089550068,0.1353080667121813,1.0984335836631274,0.2131809645423057,0.6599211292363422,1,dominant_core
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260328,2,4,0.0457135142934763,0.0615677619269739,0.0032542529417937,0.0002228268549966,0.2094125707869805,0.1296649267800365,0.1400230864072468,1.152021001403117,0.0864157729135476,0.5107071282446962,6,alpha_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260328,3,15,0.1238248657968981,0.0689130944392328,0.0033060309307727,0.0004912308904144,0.334219004457863,0.1877024857175812,0.2759907584310422,0.9011391054975096,0.2309578350839223,0.4783130091727388,3,broad_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260328,4,6,0.0503107778457207,0.0816543901761052,0.0033148792786189,0.0004294280549057,0.2623856483118503,0.1743448081303509,0.2273030044274021,1.0630564333708488,0.1452520841885525,0.4899761852788449,5,broad_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260328,5,9,0.0785431185412284,0.1270477275642208,0.0033371589797398,0.0004243131434168,0.2889196113993766,0.1340972795444736,0.2203704324197694,0.90141382822997,0.1417712191991022,0.5613033479098284,4,broad_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260328,6,3,0.0261020538951789,0.0054391293243725,0.0034115405267782,0.0004619682047263,0.1334748307289523,0.0572986097145469,0.1068324864573675,1.079140753792493,0.0248570756061732,0.4285406950795681,9,alpha_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260328,7,4,0.03856261837513,0.0065552745681933,0.0034236782957462,0.00034817480297,0.404387404411552,0.1864958718201786,0.320702052591466,1.0938019473737626,0.0801935107830778,0.3715116346895812,8,alpha_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260328,8,1,0.0111368813765501,0.0187264801946358,0.0034372058337671,0.0002102256811315,0.2428872677374424,0.204894860335107,0.2161020347650445,1.198444923274014,0.0,0.0,12,fringe_singleton
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260328,9,1,0.0104964882034849,0.0001763584837312,0.0034905051861538,0.0002635250335182,0.4369135733097707,0.3237577991191723,0.3781447683932559,0.7453052825221302,0.0,0.0,13,fringe_singleton
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260328,10,1,0.0097982215887093,0.0021152316077239,0.0035524610473203,0.0003254808946846,0.394639407500211,0.1566379683825521,0.3426250726907683,0.8241841864806685,0.0,0.0,14,fringe_singleton
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260328,11,2,0.0148138842933064,0.0117105156992116,0.0036075868529425,0.000604965870525,0.1979649781439311,0.0713672896777143,0.1738583959288673,1.268381286553641,0.0544656688040977,0.1497107260223235,11,fringe_singleton
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260328,12,2,0.016040110147821,0.0007074925039215,0.003611525845277,0.0005151549652696,0.4189028501025987,0.2813815720237134,0.3377821510654366,1.1458797915232624,0.0647281544712991,0.0252175669298711,10,fringe_singleton
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260328,13,7,0.0426884277673151,0.0152170748986125,0.0036760368030937,0.0006973021879264,0.3140099707183654,0.2440766305953502,0.2734030426393736,1.0280582317499418,0.1197512291959949,0.5469486686069203,7,alpha_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260328,14,4,0.0077173976474962,0.0012379652022073,0.0037673123626987,0.000901401385382,0.3884831524266844,0.2433791598682421,0.2698278902099256,0.9450687393965208,0.0749976344677596,0.6519098646673201,15,alpha_fan
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260328,15,1,0.0072839783190078,0.0016388433899247,0.003819332389318,0.0005923522366823,0.3571470783303337,0.2201871504273839,0.2996817856240545,1.0872103672203692,0.0,0.0,16,fringe_singleton
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260328,16,1,0.0069000923273962,0.0003672529172698,0.0038680605430561,0.0006410803904204,0.4236023716117469,0.2417067811709107,0.3635516911311776,1.05672746920185,0.0,0.0,17,fringe_singleton
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260328,17,1,0.0065616638099508,0.0126887962395983,0.0039133220757954,0.0006863419231598,0.2451792025396142,0.0888455987413928,0.1998825469325904,0.7308551286157337,0.0,0.0,18,fringe_singleton
confirmation,20260426,sparse_partial_high_noise,mid_skew,20260328,18,1,0.0,0.0,0.0042006823370495,0.0009737021844138,0.3476643841540729,0.2499920228686995,0.3780560763073052,1.3986113439877896,0.0,0.0,19,fringe_singleton
confirmation,20260426,sparse_partial_high_noise,high_skew,20260324,0,6,0.0627229852628993,0.0087640611009435,0.0033128214766042,0.0004274927631285,0.4173366748543911,0.280607736452023,0.3067454047489149,1.0413951218671584,0.1360828995733052,0.2777950844719396,6,alpha_fan
confirmation,20260426,sparse_partial_high_noise,high_skew,20260324,1,5,0.0305359602899229,0.0018462953890913,0.0033224329992233,0.0006980327939322,0.4015869308573078,0.3097456572170792,0.3642411382723213,0.96622115220272,0.1580846987139311,0.4937814255915781,10,broad_fan
confirmation,20260426,sparse_partial_high_noise,high_skew,20260324,2,26,0.2475720305826941,0.1100509077058943,0.0033235335048299,0.0004787756442128,0.1705482068869856,0.1018771645822547,0.1467476408448946,0.9915287428207444,0.2075208819783564,0.4971291269219596,1,dominant_core
