e,alpha1,a1,alpha2,a2,mean_whitened_collapse_error,max_whitened_collapse_error
0.15,0.5,1.0,1.5,4.0,2.947642130379791e-17,1.1102230246251565e-16
0.15,0.5,1.0,2.0,0.75,1.0314124366300346e-10,3.3320009373125295e-08
0.15,0.5,1.0,2.0,1.0,0.0,0.0
0.15,0.5,1.0,2.0,1.5,1.0314124366300346e-10,3.3320009373125295e-08
0.15,0.5,1.0,2.0,2.5,1.0314110819734222e-10,3.332000937312529e-08
0.15,0.5,1.0,2.0,4.0,0.0,0.0
0.15,0.5,1.5,0.5,2.5,7.599068918740716e-16,2.038076344337229e-14
0.15,0.5,1.5,0.5,4.0,1.0314124366300346e-10,3.3320009373125295e-08
0.15,0.5,1.5,0.75,0.75,3.7525538232330294e-17,1.1102230246251565e-16
0.15,0.5,1.5,0.75,1.0,1.0314124885201431e-10,3.3320009373125295e-08
0.15,0.5,1.5,0.75,1.5,3.7525538232330294e-17,1.1102230246251565e-16
0.15,0.5,1.5,0.75,2.5,7.644715656901767e-16,2.038076344337229e-14
0.15,0.5,1.5,0.75,4.0,1.0314124885201431e-10,3.3320009373125295e-08
0.15,0.5,1.5,1.0,0.75,0.0,0.0
0.15,0.5,1.5,1.0,1.0,1.0314124366300346e-10,3.3320009373125295e-08
0.15,0.5,1.5,1.0,1.5,0.0,0.0
0.15,0.5,1.5,1.0,2.5,7.599068918740716e-16,2.038076344337229e-14
0.15,0.5,1.5,1.0,4.0,1.0314124366300346e-10,3.3320009373125295e-08
0.15,0.5,1.5,1.5,0.75,3.7525538232330294e-17,1.1102230246251565e-16
0.15,0.5,1.5,1.5,1.0,1.0314124885201431e-10,3.3320009373125295e-08
0.15,0.5,1.5,1.5,1.5,3.7525538232330294e-17,1.1102230246251565e-16
0.15,0.5,1.5,1.5,2.5,7.644715656901767e-16,2.038076344337229e-14
0.15,0.5,1.5,1.5,4.0,1.0314124885201431e-10,3.3320009373125295e-08
0.15,0.5,1.5,2.0,0.75,0.0,0.0
0.15,0.5,1.5,2.0,1.0,1.0314124366300346e-10,3.3320009373125295e-08
0.15,0.5,1.5,2.0,1.5,0.0,0.0
0.15,0.5,1.5,2.0,2.5,7.599068918740716e-16,2.038076344337229e-14
0.15,0.5,1.5,2.0,4.0,1.0314124366300346e-10,3.3320009373125295e-08
0.15,0.5,2.5,0.5,4.0,1.0314110819734222e-10,3.332000937312529e-08
0.15,0.5,2.5,0.75,0.75,7.670233101596865e-16,2.038076344337229e-14
0.15,0.5,2.5,0.75,1.0,1.0314111408941687e-10,3.332000937312529e-08
0.15,0.5,2.5,0.75,1.5,7.670233101596865e-16,2.038076344337229e-14
0.15,0.5,2.5,0.75,2.5,4.640732242933154e-17,1.1102230246251565e-16
0.15,0.5,2.5,0.75,4.0,1.0314111408941687e-10,3.332000937312529e-08
0.15,0.5,2.5,1.0,0.75,7.599068918740716e-16,2.038076344337229e-14
0.15,0.5,2.5,1.0,1.0,1.0314110819734222e-10,3.332000937312529e-08
0.15,0.5,2.5,1.0,1.5,7.599068918740716e-16,2.038076344337229e-14
0.15,0.5,2.5,1.0,2.5,0.0,0.0
0.15,0.5,2.5,1.0,4.0,1.0314110819734222e-10,3.332000937312529e-08
0.15,0.5,2.5,1.5,0.75,7.670233101596865e-16,2.038076344337229e-14
0.15,0.5,2.5,1.5,1.0,1.0314111408941687e-10,3.332000937312529e-08
0.15,0.5,2.5,1.5,1.5,7.670233101596865e-16,2.038076344337229e-14
0.15,0.5,2.5,1.5,2.5,4.640732242933154e-17,1.1102230246251565e-16
0.15,0.5,2.5,1.5,4.0,1.0314111408941687e-10,3.332000937312529e-08
0.15,0.5,2.5,2.0,0.75,7.599068918740716e-16,2.038076344337229e-14
0.15,0.5,2.5,2.0,1.0,1.0314110819734222e-10,3.332000937312529e-08
0.15,0.5,2.5,2.0,1.5,7.599068918740716e-16,2.038076344337229e-14
0.15,0.5,2.5,2.0,2.5,0.0,0.0
0.15,0.5,2.5,2.0,4.0,1.0314110819734222e-10,3.332000937312529e-08
0.15,0.5,4.0,0.75,0.75,1.0314124943289539e-10,3.3320009373125295e-08
0.15,0.5,4.0,0.75,1.0,2.947642130379791e-17,1.1102230246251565e-16
0.15,0.5,4.0,0.75,1.5,1.0314124943289539e-10,3.3320009373125295e-08
0.15,0.5,4.0,0.75,2.5,1.0314111174080793e-10,3.332000937312529e-08
0.15,0.5,4.0,0.75,4.0,2.947642130379791e-17,1.1102230246251565e-16
0.15,0.5,4.0,1.0,0.75,1.0314124366300346e-10,3.3320009373125295e-08
0.15,0.5,4.0,1.0,1.0,0.0,0.0
0.15,0.5,4.0,1.0,1.5,1.0314124366300346e-10,3.3320009373125295e-08
0.15,0.5,4.0,1.0,2.5,1.0314110819734222e-10,3.332000937312529e-08
0.15,0.5,4.0,1.0,4.0,0.0,0.0
0.15,0.5,4.0,1.5,0.75,1.0314124943289539e-10,3.3320009373125295e-08
0.15,0.5,4.0,1.5,1.0,2.947642130379791e-17,1.1102230246251565e-16
0.15,0.5,4.0,1.5,1.5,1.0314124943289539e-10,3.3320009373125295e-08
0.15,0.5,4.0,1.5,2.5,1.0314111174080793e-10,3.332000937312529e-08
0.15,0.5,4.0,1.5,4.0,2.947642130379791e-17,1.1102230246251565e-16
0.15,0.5,4.0,2.0,0.75,1.0314124366300346e-10,3.3320009373125295e-08
0.15,0.5,4.0,2.0,1.0,0.0,0.0
0.15,0.5,4.0,2.0,1.5,1.0314124366300346e-10,3.3320009373125295e-08
0.15,0.5,4.0,2.0,2.5,1.0314110819734222e-10,3.332000937312529e-08
0.15,0.5,4.0,2.0,4.0,0.0,0.0
0.15,0.75,0.75,0.75,1.0,1.0314124863899808e-10,3.3320009373125295e-08
0.15,0.75,0.75,0.75,1.5,0.0,0.0
0.15,0.75,0.75,0.75,2.5,7.665430608343449e-16,2.038076344337229e-14
0.15,0.75,0.75,0.75,4.0,1.0314124863899808e-10,3.3320009373125295e-08
0.15,0.75,0.75,1.0,0.75,3.7525538232330294e-17,1.1102230246251565e-16
0.15,0.75,0.75,1.0,1.0,1.0314124943289539e-10,3.3320009373125295e-08
0.15,0.75,0.75,1.0,1.5,3.7525538232330294e-17,1.1102230246251565e-16
0.15,0.75,0.75,1.0,2.5,7.670233101596865e-16,2.038076344337229e-14
0.15,0.75,0.75,1.0,4.0,1.0314124943289539e-10,3.3320009373125295e-08
0.15,0.75,0.75,1.5,0.75,0.0,0.0
0.15,0.75,0.75,1.5,1.0,1.0314124863899808e-10,3.3320009373125295e-08
0.15,0.75,0.75,1.5,1.5,0.0,0.0
0.15,0.75,0.75,1.5,2.5,7.665430608343449e-16,2.038076344337229e-14
0.15,0.75,0.75,1.5,4.0,1.0314124863899808e-10,3.3320009373125295e-08
0.15,0.75,0.75,2.0,0.75,3.7525538232330294e-17,1.1102230246251565e-16
0.15,0.75,0.75,2.0,1.0,1.0314124943289539e-10,3.3320009373125295e-08
0.15,0.75,0.75,2.0,1.5,3.7525538232330294e-17,1.1102230246251565e-16
0.15,0.75,0.75,2.0,2.5,7.670233101596865e-16,2.038076344337229e-14
0.15,0.75,0.75,2.0,4.0,1.0314124943289539e-10,3.3320009373125295e-08
0.15,0.75,1.0,0.75,1.5,1.0314124863899808e-10,3.3320009373125295e-08
0.15,0.75,1.0,0.75,2.5,1.031411130975041e-10,3.332000937312529e-08
0.15,0.75,1.0,0.75,4.0,0.0,0.0
0.15,0.75,1.0,1.0,0.75,1.0314124885201431e-10,3.3320009373125295e-08
0.15,0.75,1.0,1.0,1.0,2.947642130379791e-17,1.1102230246251565e-16
0.15,0.75,1.0,1.0,1.5,1.0314124885201431e-10,3.3320009373125295e-08
0.15,0.75,1.0,1.0,2.5,1.0314111408941687e-10,3.332000937312529e-08
0.15,0.75,1.0,1.0,4.0,2.947642130379791e-17,1.1102230246251565e-16
0.15,0.75,1.0,1.5,0.75,1.0314124863899808e-10,3.3320009373125295e-08
0.15,0.75,1.0,1.5,1.0,0.0,0.0
0.15,0.75,1.0,1.5,1.5,1.0314124863899808e-10,3.3320009373125295e-08
0.15,0.75,1.0,1.5,2.5,1.031411130975041e-10,3.332000937312529e-08
0.15,0.75,1.0,1.5,4.0,0.0,0.0
0.15,0.75,1.0,2.0,0.75,1.0314124885201431e-10,3.3320009373125295e-08
0.15,0.75,1.0,2.0,1.0,2.947642130379791e-17,1.1102230246251565e-16
0.15,0.75,1.0,2.0,1.5,1.0314124885201431e-10,3.3320009373125295e-08
0.15,0.75,1.0,2.0,2.5,1.0314111408941687e-10,3.332000937312529e-08
0.15,0.75,1.0,2.0,4.0,2.947642130379791e-17,1.1102230246251565e-16
0.15,0.75,1.5,0.75,2.5,7.665430608343449e-16,2.038076344337229e-14
0.15,0.75,1.5,0.75,4.0,1.0314124863899808e-10,3.3320009373125295e-08
0.15,0.75,1.5,1.0,0.75,3.7525538232330294e-17,1.1102230246251565e-16
0.15,0.75,1.5,1.0,1.0,1.0314124943289539e-10,3.3320009373125295e-08
0.15,0.75,1.5,1.0,1.5,3.7525538232330294e-17,1.1102230246251565e-16
0.15,0.75,1.5,1.0,2.5,7.670233101596865e-16,2.038076344337229e-14
0.15,0.75,1.5,1.0,4.0,1.0314124943289539e-10,3.3320009373125295e-08
0.15,0.75,1.5,1.5,0.75,0.0,0.0
0.15,0.75,1.5,1.5,1.0,1.0314124863899808e-10,3.3320009373125295e-08
0.15,0.75,1.5,1.5,1.5,0.0,0.0
0.15,0.75,1.5,1.5,2.5,7.665430608343449e-16,2.038076344337229e-14
0.15,0.75,1.5,1.5,4.0,1.0314124863899808e-10,3.3320009373125295e-08
0.15,0.75,1.5,2.0,0.75,3.7525538232330294e-17,1.1102230246251565e-16
0.15,0.75,1.5,2.0,1.0,1.0314124943289539e-10,3.3320009373125295e-08
0.15,0.75,1.5,2.0,1.5,3.7525538232330294e-17,1.1102230246251565e-16
0.15,0.75,1.5,2.0,2.5,7.670233101596865e-16,2.038076344337229e-14
0.15,0.75,1.5,2.0,4.0,1.0314124943289539e-10,3.3320009373125295e-08
0.15,0.75,2.5,0.75,4.0,1.031411130975041e-10,3.332000937312529e-08
0.15,0.75,2.5,1.0,0.75,7.644715656901767e-16,2.038076344337229e-14
0.15,0.75,2.5,1.0,1.0,1.0314111174080793e-10,3.332000937312529e-08
0.15,0.75,2.5,1.0,1.5,7.644715656901767e-16,2.038076344337229e-14
0.15,0.75,2.5,1.0,2.5,4.640732242933154e-17,1.1102230246251565e-16
0.15,0.75,2.5,1.0,4.0,1.0314111174080793e-10,3.332000937312529e-08
0.15,0.75,2.5,1.5,0.75,7.665430608343449e-16,2.038076344337229e-14
0.15,0.75,2.5,1.5,1.0,1.031411130975041e-10,3.332000937312529e-08
0.15,0.75,2.5,1.5,1.5,7.665430608343449e-16,2.038076344337229e-14
0.15,0.75,2.5,1.5,2.5,0.0,0.0
0.15,0.75,2.5,1.5,4.0,1.031411130975041e-10,3.332000937312529e-08
0.15,0.75,2.5,2.0,0.75,7.644715656901767e-16,2.038076344337229e-14
0.15,0.75,2.5,2.0,1.0,1.0314111174080793e-10,3.332000937312529e-08
0.15,0.75,2.5,2.0,1.5,7.644715656901767e-16,2.038076344337229e-14
0.15,0.75,2.5,2.0,2.5,4.640732242933154e-17,1.1102230246251565e-16
0.15,0.75,2.5,2.0,4.0,1.0314111174080793e-10,3.332000937312529e-08
0.15,0.75,4.0,1.0,0.75,1.0314124885201431e-10,3.3320009373125295e-08
0.15,0.75,4.0,1.0,1.0,2.947642130379791e-17,1.1102230246251565e-16
0.15,0.75,4.0,1.0,1.5,1.0314124885201431e-10,3.3320009373125295e-08
0.15,0.75,4.0,1.0,2.5,1.0314111408941687e-10,3.332000937312529e-08
0.15,0.75,4.0,1.0,4.0,2.947642130379791e-17,1.1102230246251565e-16
0.15,0.75,4.0,1.5,0.75,1.0314124863899808e-10,3.3320009373125295e-08
0.15,0.75,4.0,1.5,1.0,0.0,0.0
0.15,0.75,4.0,1.5,1.5,1.0314124863899808e-10,3.3320009373125295e-08
0.15,0.75,4.0,1.5,2.5,1.031411130975041e-10,3.332000937312529e-08
0.15,0.75,4.0,1.5,4.0,0.0,0.0
0.15,0.75,4.0,2.0,0.75,1.0314124885201431e-10,3.3320009373125295e-08
0.15,0.75,4.0,2.0,1.0,2.947642130379791e-17,1.1102230246251565e-16
0.15,0.75,4.0,2.0,1.5,1.0314124885201431e-10,3.3320009373125295e-08
0.15,0.75,4.0,2.0,2.5,1.0314111408941687e-10,3.332000937312529e-08
0.15,0.75,4.0,2.0,4.0,2.947642130379791e-17,1.1102230246251565e-16
0.15,1.0,0.75,1.0,1.0,1.0314124366300346e-10,3.3320009373125295e-08
0.15,1.0,0.75,1.0,1.5,0.0,0.0
0.15,1.0,0.75,1.0,2.5,7.599068918740716e-16,2.038076344337229e-14
0.15,1.0,0.75,1.0,4.0,1.0314124366300346e-10,3.3320009373125295e-08
0.15,1.0,0.75,1.5,0.75,3.7525538232330294e-17,1.1102230246251565e-16
0.15,1.0,0.75,1.5,1.0,1.0314124885201431e-10,3.3320009373125295e-08
0.15,1.0,0.75,1.5,1.5,3.7525538232330294e-17,1.1102230246251565e-16
0.15,1.0,0.75,1.5,2.5,7.644715656901767e-16,2.038076344337229e-14
0.15,1.0,0.75,1.5,4.0,1.0314124885201431e-10,3.3320009373125295e-08
0.15,1.0,0.75,2.0,0.75,0.0,0.0
0.15,1.0,0.75,2.0,1.0,1.0314124366300346e-10,3.3320009373125295e-08
0.15,1.0,0.75,2.0,1.5,0.0,0.0
0.15,1.0,0.75,2.0,2.5,7.599068918740716e-16,2.038076344337229e-14
0.15,1.0,0.75,2.0,4.0,1.0314124366300346e-10,3.3320009373125295e-08
0.15,1.0,1.0,1.0,1.5,1.0314124366300346e-10,3.3320009373125295e-08
0.15,1.0,1.0,1.0,2.5,1.0314110819734222e-10,3.332000937312529e-08
0.15,1.0,1.0,1.0,4.0,0.0,0.0
0.15,1.0,1.0,1.5,0.75,1.0314124943289539e-10,3.3320009373125295e-08
0.15,1.0,1.0,1.5,1.0,2.947642130379791e-17,1.1102230246251565e-16
0.15,1.0,1.0,1.5,1.5,1.0314124943289539e-10,3.3320009373125295e-08
0.15,1.0,1.0,1.5,2.5,1.0314111174080793e-10,3.332000937312529e-08
0.15,1.0,1.0,1.5,4.0,2.947642130379791e-17,1.1102230246251565e-16
0.15,1.0,1.0,2.0,0.75,1.0314124366300346e-10,3.3320009373125295e-08
0.15,1.0,1.0,2.0,1.0,0.0,0.0
0.15,1.0,1.0,2.0,1.5,1.0314124366300346e-10,3.3320009373125295e-08
0.15,1.0,1.0,2.0,2.5,1.0314110819734222e-10,3.332000937312529e-08
0.15,1.0,1.0,2.0,4.0,0.0,0.0
0.15,1.0,1.5,1.0,2.5,7.599068918740716e-16,2.038076344337229e-14
0.15,1.0,1.5,1.0,4.0,1.0314124366300346e-10,3.3320009373125295e-08
0.15,1.0,1.5,1.5,0.75,3.7525538232330294e-17,1.1102230246251565e-16
0.15,1.0,1.5,1.5,1.0,1.0314124885201431e-10,3.3320009373125295e-08
0.15,1.0,1.5,1.5,1.5,3.7525538232330294e-17,1.1102230246251565e-16
0.15,1.0,1.5,1.5,2.5,7.644715656901767e-16,2.038076344337229e-14
0.15,1.0,1.5,1.5,4.0,1.0314124885201431e-10,3.3320009373125295e-08
0.15,1.0,1.5,2.0,0.75,0.0,0.0
0.15,1.0,1.5,2.0,1.0,1.0314124366300346e-10,3.3320009373125295e-08
0.15,1.0,1.5,2.0,1.5,0.0,0.0
0.15,1.0,1.5,2.0,2.5,7.599068918740716e-16,2.038076344337229e-14
0.15,1.0,1.5,2.0,4.0,1.0314124366300346e-10,3.3320009373125295e-08
0.15,1.0,2.5,1.0,4.0,1.0314110819734222e-10,3.332000937312529e-08
0.15,1.0,2.5,1.5,0.75,7.670233101596865e-16,2.038076344337229e-14
0.15,1.0,2.5,1.5,1.0,1.0314111408941687e-10,3.332000937312529e-08
0.15,1.0,2.5,1.5,1.5,7.670233101596865e-16,2.038076344337229e-14
0.15,1.0,2.5,1.5,2.5,4.640732242933154e-17,1.1102230246251565e-16
0.15,1.0,2.5,1.5,4.0,1.0314111408941687e-10,3.332000937312529e-08
0.15,1.0,2.5,2.0,0.75,7.599068918740716e-16,2.038076344337229e-14
0.15,1.0,2.5,2.0,1.0,1.0314110819734222e-10,3.332000937312529e-08
0.15,1.0,2.5,2.0,1.5,7.599068918740716e-16,2.038076344337229e-14
0.15,1.0,2.5,2.0,2.5,0.0,0.0
0.15,1.0,2.5,2.0,4.0,1.0314110819734222e-10,3.332000937312529e-08
0.15,1.0,4.0,1.5,0.75,1.0314124943289539e-10,3.3320009373125295e-08
0.15,1.0,4.0,1.5,1.0,2.947642130379791e-17,1.1102230246251565e-16
0.15,1.0,4.0,1.5,1.5,1.0314124943289539e-10,3.3320009373125295e-08
0.15,1.0,4.0,1.5,2.5,1.0314111174080793e-10,3.332000937312529e-08
0.15,1.0,4.0,1.5,4.0,2.947642130379791e-17,1.1102230246251565e-16
0.15,1.0,4.0,2.0,0.75,1.0314124366300346e-10,3.3320009373125295e-08
0.15,1.0,4.0,2.0,1.0,0.0,0.0
0.15,1.0,4.0,2.0,1.5,1.0314124366300346e-10,3.3320009373125295e-08
0.15,1.0,4.0,2.0,2.5,1.0314110819734222e-10,3.332000937312529e-08
0.15,1.0,4.0,2.0,4.0,0.0,0.0
0.15,1.5,0.75,1.5,1.0,1.0314124863899808e-10,3.3320009373125295e-08
0.15,1.5,0.75,1.5,1.5,0.0,0.0
0.15,1.5,0.75,1.5,2.5,7.665430608343449e-16,2.038076344337229e-14
0.15,1.5,0.75,1.5,4.0,1.0314124863899808e-10,3.3320009373125295e-08
0.15,1.5,0.75,2.0,0.75,3.7525538232330294e-17,1.1102230246251565e-16
0.15,1.5,0.75,2.0,1.0,1.0314124943289539e-10,3.3320009373125295e-08
0.15,1.5,0.75,2.0,1.5,3.7525538232330294e-17,1.1102230246251565e-16
0.15,1.5,0.75,2.0,2.5,7.670233101596865e-16,2.038076344337229e-14
0.15,1.5,0.75,2.0,4.0,1.0314124943289539e-10,3.3320009373125295e-08
0.15,1.5,1.0,1.5,1.5,1.0314124863899808e-10,3.3320009373125295e-08
0.15,1.5,1.0,1.5,2.5,1.031411130975041e-10,3.332000937312529e-08
0.15,1.5,1.0,1.5,4.0,0.0,0.0
0.15,1.5,1.0,2.0,0.75,1.0314124885201431e-10,3.3320009373125295e-08
0.15,1.5,1.0,2.0,1.0,2.947642130379791e-17,1.1102230246251565e-16
0.15,1.5,1.0,2.0,1.5,1.0314124885201431e-10,3.3320009373125295e-08
0.15,1.5,1.0,2.0,2.5,1.0314111408941687e-10,3.332000937312529e-08
0.15,1.5,1.0,2.0,4.0,2.947642130379791e-17,1.1102230246251565e-16
0.15,1.5,1.5,1.5,2.5,7.665430608343449e-16,2.038076344337229e-14
0.15,1.5,1.5,1.5,4.0,1.0314124863899808e-10,3.3320009373125295e-08
0.15,1.5,1.5,2.0,0.75,3.7525538232330294e-17,1.1102230246251565e-16
0.15,1.5,1.5,2.0,1.0,1.0314124943289539e-10,3.3320009373125295e-08
0.15,1.5,1.5,2.0,1.5,3.7525538232330294e-17,1.1102230246251565e-16
0.15,1.5,1.5,2.0,2.5,7.670233101596865e-16,2.038076344337229e-14
0.15,1.5,1.5,2.0,4.0,1.0314124943289539e-10,3.3320009373125295e-08
0.15,1.5,2.5,1.5,4.0,1.031411130975041e-10,3.332000937312529e-08
0.15,1.5,2.5,2.0,0.75,7.644715656901767e-16,2.038076344337229e-14
0.15,1.5,2.5,2.0,1.0,1.0314111174080793e-10,3.332000937312529e-08
0.15,1.5,2.5,2.0,1.5,7.644715656901767e-16,2.038076344337229e-14
0.15,1.5,2.5,2.0,2.5,4.640732242933154e-17,1.1102230246251565e-16
0.15,1.5,2.5,2.0,4.0,1.0314111174080793e-10,3.332000937312529e-08
0.15,1.5,4.0,2.0,0.75,1.0314124885201431e-10,3.3320009373125295e-08
0.15,1.5,4.0,2.0,1.0,2.947642130379791e-17,1.1102230246251565e-16
0.15,1.5,4.0,2.0,1.5,1.0314124885201431e-10,3.3320009373125295e-08
0.15,1.5,4.0,2.0,2.5,1.0314111408941687e-10,3.332000937312529e-08
0.15,1.5,4.0,2.0,4.0,2.947642130379791e-17,1.1102230246251565e-16
0.15,2.0,0.75,2.0,1.0,1.0314124366300346e-10,3.3320009373125295e-08
0.15,2.0,0.75,2.0,1.5,0.0,0.0
0.15,2.0,0.75,2.0,2.5,7.599068918740716e-16,2.038076344337229e-14
0.15,2.0,0.75,2.0,4.0,1.0314124366300346e-10,3.3320009373125295e-08
0.15,2.0,1.0,2.0,1.5,1.0314124366300346e-10,3.3320009373125295e-08
0.15,2.0,1.0,2.0,2.5,1.0314110819734222e-10,3.332000937312529e-08
0.15,2.0,1.0,2.0,4.0,0.0,0.0
0.15,2.0,1.5,2.0,2.5,7.599068918740716e-16,2.038076344337229e-14
0.15,2.0,1.5,2.0,4.0,1.0314124366300346e-10,3.3320009373125295e-08
0.15,2.0,2.5,2.0,4.0,1.0314110819734222e-10,3.332000937312529e-08
0.2,0.5,0.75,0.5,1.0,9.376656898403511e-11,2.5809568279517847e-08
0.2,0.5,0.75,0.5,1.5,0.0,0.0
0.2,0.5,0.75,0.5,2.5,4.97797676747296e-16,9.21990758551103e-15
0.2,0.5,0.75,0.5,4.0,9.376656898403511e-11,2.5809568279517847e-08
0.2,0.5,0.75,0.75,0.75,3.833044992518353e-17,1.1102230246251565e-16
0.2,0.5,0.75,0.75,1.0,9.376657518745302e-11,2.5809568279517847e-08
0.2,0.5,0.75,0.75,1.5,3.833044992518353e-17,1.1102230246251565e-16
0.2,0.5,0.75,0.75,2.5,5.067535703033822e-16,9.206079260669082e-15
0.2,0.5,0.75,0.75,4.0,9.376657518745302e-11,2.5809568279517847e-08
0.2,0.5,0.75,1.0,0.75,0.0,0.0
0.2,0.5,0.75,1.0,1.0,9.376656898403511e-11,2.5809568279517847e-08
0.2,0.5,0.75,1.0,1.5,0.0,0.0
0.2,0.5,0.75,1.0,2.5,4.97797676747296e-16,9.21990758551103e-15
0.2,0.5,0.75,1.0,4.0,9.376656898403511e-11,2.5809568279517847e-08
0.2,0.5,0.75,1.5,0.75,3.833044992518353e-17,1.1102230246251565e-16
0.2,0.5,0.75,1.5,1.0,9.376657518745302e-11,2.5809568279517847e-08
0.2,0.5,0.75,1.5,1.5,3.833044992518353e-17,1.1102230246251565e-16
0.2,0.5,0.75,1.5,2.5,5.067535703033822e-16,9.206079260669082e-15
0.2,0.5,0.75,1.5,4.0,9.376657518745302e-11,2.5809568279517847e-08
0.2,0.5,0.75,2.0,0.75,0.0,0.0
0.2,0.5,0.75,2.0,1.0,9.376656898403511e-11,2.5809568279517847e-08
0.2,0.5,0.75,2.0,1.5,0.0,0.0
0.2,0.5,0.75,2.0,2.5,4.97797676747296e-16,9.21990758551103e-15
0.2,0.5,0.75,2.0,4.0,9.376656898403511e-11,2.5809568279517847e-08
0.2,0.5,1.0,0.5,1.5,9.376656898403511e-11,2.5809568279517847e-08
0.2,0.5,1.0,0.5,2.5,9.376654359349164e-11,2.5809568279517847e-08
0.2,0.5,1.0,0.5,4.0,0.0,0.0
0.2,0.5,1.0,0.75,0.75,9.376657670567213e-11,2.5809568279517847e-08
0.2,0.5,1.0,0.75,1.0,2.581268532253489e-17,1.1102230246251565e-16
0.2,0.5,1.0,0.75,1.5,9.376657670567213e-11,2.5809568279517847e-08
0.2,0.5,1.0,0.75,2.5,9.376655322893079e-11,2.5809568279517847e-08
0.2,0.5,1.0,0.75,4.0,2.581268532253489e-17,1.1102230246251565e-16
0.2,0.5,1.0,1.0,0.75,9.376656898403511e-11,2.5809568279517847e-08
0.2,0.5,1.0,1.0,1.0,0.0,0.0
0.2,0.5,1.0,1.0,1.5,9.376656898403511e-11,2.5809568279517847e-08
0.2,0.5,1.0,1.0,2.5,9.376654359349164e-11,2.5809568279517847e-08
0.2,0.5,1.0,1.0,4.0,0.0,0.0
0.2,0.5,1.0,1.5,0.75,9.376657670567213e-11,2.5809568279517847e-08
0.2,0.5,1.0,1.5,1.0,2.581268532253489e-17,1.1102230246251565e-16
0.2,0.5,1.0,1.5,1.5,9.376657670567213e-11,2.5809568279517847e-08
0.2,0.5,1.0,1.5,2.5,9.376655322893079e-11,2.5809568279517847e-08
0.2,0.5,1.0,1.5,4.0,2.581268532253489e-17,1.1102230246251565e-16
0.2,0.5,1.0,2.0,0.75,9.376656898403511e-11,2.5809568279517847e-08
0.2,0.5,1.0,2.0,1.0,0.0,0.0
0.2,0.5,1.0,2.0,1.5,9.376656898403511e-11,2.5809568279517847e-08
0.2,0.5,1.0,2.0,2.5,9.376654359349164e-11,2.5809568279517847e-08
0.2,0.5,1.0,2.0,4.0,0.0,0.0
0.2,0.5,1.5,0.5,2.5,4.97797676747296e-16,9.21990758551103e-15
0.2,0.5,1.5,0.5,4.0,9.376656898403511e-11,2.5809568279517847e-08
0.2,0.5,1.5,0.75,0.75,3.833044992518353e-17,1.1102230246251565e-16
0.2,0.5,1.5,0.75,1.0,9.376657518745302e-11,2.5809568279517847e-08
0.2,0.5,1.5,0.75,1.5,3.833044992518353e-17,1.1102230246251565e-16
0.2,0.5,1.5,0.75,2.5,5.067535703033822e-16,9.206079260669082e-15
0.2,0.5,1.5,0.75,4.0,9.376657518745302e-11,2.5809568279517847e-08
0.2,0.5,1.5,1.0,0.75,0.0,0.0
0.2,0.5,1.5,1.0,1.0,9.376656898403511e-11,2.5809568279517847e-08
0.2,0.5,1.5,1.0,1.5,0.0,0.0
0.2,0.5,1.5,1.0,2.5,4.97797676747296e-16,9.21990758551103e-15
0.2,0.5,1.5,1.0,4.0,9.376656898403511e-11,2.5809568279517847e-08
0.2,0.5,1.5,1.5,0.75,3.833044992518353e-17,1.1102230246251565e-16
0.2,0.5,1.5,1.5,1.0,9.376657518745302e-11,2.5809568279517847e-08
0.2,0.5,1.5,1.5,1.5,3.833044992518353e-17,1.1102230246251565e-16
0.2,0.5,1.5,1.5,2.5,5.067535703033822e-16,9.206079260669082e-15
0.2,0.5,1.5,1.5,4.0,9.376657518745302e-11,2.5809568279517847e-08
0.2,0.5,1.5,2.0,0.75,0.0,0.0
0.2,0.5,1.5,2.0,1.0,9.376656898403511e-11,2.5809568279517847e-08
0.2,0.5,1.5,2.0,1.5,0.0,0.0
0.2,0.5,1.5,2.0,2.5,4.97797676747296e-16,9.21990758551103e-15
0.2,0.5,1.5,2.0,4.0,9.376656898403511e-11,2.5809568279517847e-08
0.2,0.5,2.5,0.5,4.0,9.376654359349164e-11,2.5809568279517847e-08
0.2,0.5,2.5,0.75,0.75,5.069608563396895e-16,9.21990758551103e-15
0.2,0.5,2.5,0.75,1.0,9.376655038018117e-11,2.5809568279517847e-08
0.2,0.5,2.5,0.75,1.5,5.069608563396895e-16,9.21990758551103e-15
0.2,0.5,2.5,0.75,2.5,5.0459636469213366e-17,1.1102230246251565e-16
0.2,0.5,2.5,0.75,4.0,9.376655038018117e-11,2.5809568279517847e-08
0.2,0.5,2.5,1.0,0.75,4.97797676747296e-16,9.21990758551103e-15
0.2,0.5,2.5,1.0,1.0,9.376654359349164e-11,2.5809568279517847e-08
0.2,0.5,2.5,1.0,1.5,4.97797676747296e-16,9.21990758551103e-15
0.2,0.5,2.5,1.0,2.5,0.0,0.0
0.2,0.5,2.5,1.0,4.0,9.376654359349164e-11,2.5809568279517847e-08
0.2,0.5,2.5,1.5,0.75,5.069608563396895e-16,9.21990758551103e-15
0.2,0.5,2.5,1.5,1.0,9.376655038018117e-11,2.5809568279517847e-08
0.2,0.5,2.5,1.5,1.5,5.069608563396895e-16,9.21990758551103e-15
