e,alpha,a,c,b,raw_vertical_residue,whitened_vertical_residue,raw_major_tip_response,whitened_major_tip_response,max_equation_residual,rms_equation_residual
0.75,0.75,2.5,1.875,1.653594569415369,0.8819171036881969,0.6614378277661477,1.2857142857142858,2.2857142857142856,2.7755575615628914e-15,4.827108760735109e-16
0.75,0.75,4.0,3.0,2.6457513110645907,0.8819171036881969,0.6614378277661477,1.2857142857142856,2.2857142857142856,1.9984014443252818e-15,4.881194989754391e-16
0.75,1.0,0.75,0.5625,0.49607837082461076,0.6614378277661477,0.6614378277661477,2.2857142857142856,2.2857142857142856,1.9984014443252818e-15,5.249136338977361e-16
0.75,1.0,1.0,0.75,0.6614378277661477,0.6614378277661477,0.6614378277661477,2.2857142857142856,2.2857142857142856,1.9984014443252818e-15,4.88775607784928e-16
0.75,1.0,1.5,1.125,0.9921567416492215,0.6614378277661477,0.6614378277661477,2.2857142857142856,2.2857142857142856,1.9984014443252818e-15,5.249136338977361e-16
0.75,1.0,2.5,1.875,1.653594569415369,0.6614378277661477,0.6614378277661477,2.2857142857142856,2.2857142857142856,2.7755575615628914e-15,4.727516845135805e-16
0.75,1.0,4.0,3.0,2.6457513110645907,0.6614378277661477,0.6614378277661477,2.2857142857142856,2.2857142857142856,1.9984014443252818e-15,4.88775607784928e-16
0.75,1.5,0.75,0.5625,0.49607837082461076,0.44095855184409843,0.6614378277661477,5.142857142857142,2.2857142857142856,1.9984014443252818e-15,5.3373906958169915e-16
0.75,1.5,1.0,0.75,0.6614378277661477,0.44095855184409843,0.6614378277661477,5.142857142857142,2.2857142857142856,1.9984014443252818e-15,4.881194989754391e-16
0.75,1.5,1.5,1.125,0.9921567416492215,0.44095855184409843,0.6614378277661477,5.142857142857142,2.2857142857142856,1.9984014443252818e-15,5.3373906958169915e-16
0.75,1.5,2.5,1.875,1.653594569415369,0.44095855184409843,0.6614378277661477,5.142857142857143,2.2857142857142856,2.7755575615628914e-15,4.827108760735109e-16
0.75,1.5,4.0,3.0,2.6457513110645907,0.44095855184409843,0.6614378277661477,5.142857142857142,2.2857142857142856,1.9984014443252818e-15,4.881194989754391e-16
0.75,2.0,0.75,0.5625,0.49607837082461076,0.33071891388307384,0.6614378277661477,9.142857142857142,2.2857142857142856,1.9984014443252818e-15,5.249136338977361e-16
0.75,2.0,1.0,0.75,0.6614378277661477,0.33071891388307384,0.6614378277661477,9.142857142857142,2.2857142857142856,1.9984014443252818e-15,4.88775607784928e-16
0.75,2.0,1.5,1.125,0.9921567416492215,0.33071891388307384,0.6614378277661477,9.142857142857142,2.2857142857142856,1.9984014443252818e-15,5.249136338977361e-16
0.75,2.0,2.5,1.875,1.653594569415369,0.33071891388307384,0.6614378277661477,9.142857142857142,2.2857142857142856,2.7755575615628914e-15,4.727516845135805e-16
0.75,2.0,4.0,3.0,2.6457513110645907,0.33071891388307384,0.6614378277661477,9.142857142857142,2.2857142857142856,1.9984014443252818e-15,4.88775607784928e-16
0.8,0.5,0.75,0.6000000000000001,0.4499999999999999,1.1999999999999997,0.5999999999999999,0.6944444444444448,2.777777777777779,2.6645352591003757e-15,5.362733479855541e-16
0.8,0.5,1.0,0.8,0.5999999999999999,1.1999999999999997,0.5999999999999999,0.6944444444444448,2.777777777777779,2.220446049250313e-15,5.326525649458515e-16
0.8,0.5,1.5,1.2000000000000002,0.8999999999999998,1.1999999999999997,0.5999999999999999,0.6944444444444448,2.777777777777779,2.6645352591003757e-15,5.362733479855541e-16
0.8,0.5,2.5,2.0,1.5,1.2,0.6,0.6944444444444444,2.7777777777777777,3.1086244689504383e-15,5.350307476978073e-16
0.8,0.5,4.0,3.2,2.3999999999999995,1.1999999999999997,0.5999999999999999,0.6944444444444448,2.777777777777779,2.220446049250313e-15,5.326525649458515e-16
0.8,0.75,0.75,0.6000000000000001,0.4499999999999999,0.7999999999999998,0.5999999999999999,1.5625000000000007,2.777777777777779,2.6645352591003757e-15,5.462252149952065e-16
0.8,0.75,1.0,0.8,0.5999999999999999,0.7999999999999998,0.5999999999999999,1.5625000000000009,2.777777777777779,2.220446049250313e-15,5.363422969238018e-16
0.8,0.75,1.5,1.2000000000000002,0.8999999999999998,0.7999999999999998,0.5999999999999999,1.5625000000000007,2.777777777777779,2.6645352591003757e-15,5.462252149952065e-16
0.8,0.75,2.5,2.0,1.5,0.8,0.6,1.5625,2.7777777777777777,3.1086244689504383e-15,5.333001108526633e-16
0.8,0.75,4.0,3.2,2.3999999999999995,0.7999999999999998,0.5999999999999999,1.5625000000000009,2.777777777777779,2.220446049250313e-15,5.363422969238018e-16
0.8,1.0,0.75,0.6000000000000001,0.4499999999999999,0.5999999999999999,0.5999999999999999,2.777777777777779,2.777777777777779,2.6645352591003757e-15,5.362733479855541e-16
0.8,1.0,1.0,0.8,0.5999999999999999,0.5999999999999999,0.5999999999999999,2.777777777777779,2.777777777777779,2.220446049250313e-15,5.326525649458515e-16
0.8,1.0,1.5,1.2000000000000002,0.8999999999999998,0.5999999999999999,0.5999999999999999,2.777777777777779,2.777777777777779,2.6645352591003757e-15,5.362733479855541e-16
0.8,1.0,2.5,2.0,1.5,0.6,0.6,2.7777777777777777,2.7777777777777777,3.1086244689504383e-15,5.350307476978073e-16
0.8,1.0,4.0,3.2,2.3999999999999995,0.5999999999999999,0.5999999999999999,2.777777777777779,2.777777777777779,2.220446049250313e-15,5.326525649458515e-16
0.8,1.5,0.75,0.6000000000000001,0.4499999999999999,0.3999999999999999,0.5999999999999999,6.250000000000003,2.777777777777779,2.6645352591003757e-15,5.462252149952065e-16
0.8,1.5,1.0,0.8,0.5999999999999999,0.3999999999999999,0.5999999999999999,6.2500000000000036,2.777777777777779,2.220446049250313e-15,5.363422969238018e-16
0.8,1.5,1.5,1.2000000000000002,0.8999999999999998,0.3999999999999999,0.5999999999999999,6.250000000000003,2.777777777777779,2.6645352591003757e-15,5.462252149952065e-16
0.8,1.5,2.5,2.0,1.5,0.4,0.6,6.25,2.7777777777777777,3.1086244689504383e-15,5.333001108526633e-16
0.8,1.5,4.0,3.2,2.3999999999999995,0.3999999999999999,0.5999999999999999,6.2500000000000036,2.777777777777779,2.220446049250313e-15,5.363422969238018e-16
0.8,2.0,0.75,0.6000000000000001,0.4499999999999999,0.29999999999999993,0.5999999999999999,11.111111111111116,2.777777777777779,2.6645352591003757e-15,5.362733479855541e-16
0.8,2.0,1.0,0.8,0.5999999999999999,0.29999999999999993,0.5999999999999999,11.111111111111116,2.777777777777779,2.220446049250313e-15,5.326525649458515e-16
0.8,2.0,1.5,1.2000000000000002,0.8999999999999998,0.29999999999999993,0.5999999999999999,11.111111111111116,2.777777777777779,2.6645352591003757e-15,5.362733479855541e-16
0.8,2.0,2.5,2.0,1.5,0.3,0.6,11.11111111111111,2.7777777777777777,3.1086244689504383e-15,5.350307476978073e-16
0.8,2.0,4.0,3.2,2.3999999999999995,0.29999999999999993,0.5999999999999999,11.111111111111116,2.777777777777779,2.220446049250313e-15,5.326525649458515e-16
0.85,0.5,0.75,0.6375,0.39508701573197774,1.053565375285274,0.526782687642637,0.9009009009009007,3.6036036036036028,3.3306690738754696e-15,7.649106304929415e-16
0.85,0.5,1.0,0.85,0.526782687642637,1.053565375285274,0.526782687642637,0.9009009009009007,3.6036036036036028,2.6645352591003757e-15,6.774908023893668e-16
0.85,0.5,1.5,1.275,0.7901740314639555,1.053565375285274,0.526782687642637,0.9009009009009007,3.6036036036036028,3.3306690738754696e-15,7.649106304929415e-16
0.85,0.5,2.5,2.125,1.3169567191065923,1.0535653752852738,0.5267826876426369,0.900900900900901,3.603603603603604,3.9968028886505635e-15,7.613248650288118e-16
0.85,0.5,4.0,3.4,2.107130750570548,1.053565375285274,0.526782687642637,0.9009009009009007,3.6036036036036028,2.6645352591003757e-15,6.774908023893668e-16
0.85,0.75,0.75,0.6375,0.39508701573197774,0.7023769168568493,0.526782687642637,2.0270270270270268,3.6036036036036028,3.3306690738754696e-15,7.67468517441547e-16
0.85,0.75,1.0,0.85,0.526782687642637,0.7023769168568493,0.526782687642637,2.0270270270270263,3.6036036036036028,2.6645352591003757e-15,6.843514146024683e-16
0.85,0.75,1.5,1.275,0.7901740314639555,0.7023769168568493,0.526782687642637,2.0270270270270268,3.6036036036036028,3.3306690738754696e-15,7.67468517441547e-16
0.85,0.75,2.5,2.125,1.3169567191065923,0.7023769168568492,0.5267826876426369,2.027027027027027,3.603603603603604,3.9968028886505635e-15,7.622956541319305e-16
0.85,0.75,4.0,3.4,2.107130750570548,0.7023769168568493,0.526782687642637,2.0270270270270263,3.6036036036036028,2.6645352591003757e-15,6.843514146024683e-16
0.85,1.0,0.75,0.6375,0.39508701573197774,0.526782687642637,0.526782687642637,3.6036036036036028,3.6036036036036028,3.3306690738754696e-15,7.649106304929415e-16
0.85,1.0,1.0,0.85,0.526782687642637,0.526782687642637,0.526782687642637,3.6036036036036028,3.6036036036036028,2.6645352591003757e-15,6.774908023893668e-16
0.85,1.0,1.5,1.275,0.7901740314639555,0.526782687642637,0.526782687642637,3.6036036036036028,3.6036036036036028,3.3306690738754696e-15,7.649106304929415e-16
0.85,1.0,2.5,2.125,1.3169567191065923,0.5267826876426369,0.5267826876426369,3.603603603603604,3.603603603603604,3.9968028886505635e-15,7.613248650288118e-16
0.85,1.0,4.0,3.4,2.107130750570548,0.526782687642637,0.526782687642637,3.6036036036036028,3.6036036036036028,2.6645352591003757e-15,6.774908023893668e-16
0.85,1.5,0.75,0.6375,0.39508701573197774,0.35118845842842467,0.526782687642637,8.108108108108107,3.6036036036036028,3.3306690738754696e-15,7.67468517441547e-16
0.85,1.5,1.0,0.85,0.526782687642637,0.35118845842842467,0.526782687642637,8.108108108108105,3.6036036036036028,2.6645352591003757e-15,6.843514146024683e-16
0.85,1.5,1.5,1.275,0.7901740314639555,0.35118845842842467,0.526782687642637,8.108108108108107,3.6036036036036028,3.3306690738754696e-15,7.67468517441547e-16
0.85,1.5,2.5,2.125,1.3169567191065923,0.3511884584284246,0.5267826876426369,8.108108108108109,3.603603603603604,3.9968028886505635e-15,7.622956541319305e-16
0.85,1.5,4.0,3.4,2.107130750570548,0.35118845842842467,0.526782687642637,8.108108108108105,3.6036036036036028,2.6645352591003757e-15,6.843514146024683e-16
0.85,2.0,0.75,0.6375,0.39508701573197774,0.2633913438213185,0.526782687642637,14.414414414414411,3.6036036036036028,3.3306690738754696e-15,7.649106304929415e-16
0.85,2.0,1.0,0.85,0.526782687642637,0.2633913438213185,0.526782687642637,14.414414414414411,3.6036036036036028,2.6645352591003757e-15,6.774908023893668e-16
0.85,2.0,1.5,1.275,0.7901740314639555,0.2633913438213185,0.526782687642637,14.414414414414411,3.6036036036036028,3.3306690738754696e-15,7.649106304929415e-16
0.85,2.0,2.5,2.125,1.3169567191065923,0.26339134382131846,0.5267826876426369,14.414414414414416,3.603603603603604,3.9968028886505635e-15,7.613248650288118e-16
0.85,2.0,4.0,3.4,2.107130750570548,0.2633913438213185,0.526782687642637,14.414414414414411,3.6036036036036028,2.6645352591003757e-15,6.774908023893668e-16
0.9,0.5,0.75,0.675,0.3269174207655504,0.8717797887081344,0.4358898943540672,1.3157894736842115,5.263157894736846,5.10702591327572e-15,1.1245961917027368e-15
0.9,0.5,1.0,0.9,0.4358898943540673,0.8717797887081346,0.4358898943540673,1.315789473684211,5.263157894736844,4.218847493575595e-15,9.744444626828235e-16
0.9,0.5,1.5,1.35,0.6538348415311008,0.8717797887081344,0.4358898943540672,1.3157894736842115,5.263157894736846,5.10702591327572e-15,1.1245961917027368e-15
0.9,0.5,2.5,2.25,1.0897247358851685,0.8717797887081348,0.4358898943540674,1.3157894736842102,5.263157894736841,6.217248937900877e-15,1.2382147718390071e-15
0.9,0.5,4.0,3.6,1.743559577416269,0.8717797887081346,0.4358898943540673,1.315789473684211,5.263157894736844,4.218847493575595e-15,9.744444626828235e-16
0.9,0.75,0.75,0.675,0.3269174207655504,0.581186525805423,0.4358898943540672,2.9605263157894757,5.263157894736846,5.10702591327572e-15,1.1254398211123894e-15
0.9,0.75,1.0,0.9,0.4358898943540673,0.5811865258054231,0.4358898943540673,2.960526315789475,5.263157894736844,4.218847493575595e-15,9.816405898447528e-16
0.9,0.75,1.5,1.35,0.6538348415311008,0.581186525805423,0.4358898943540672,2.9605263157894757,5.263157894736846,5.10702591327572e-15,1.1254398211123894e-15
0.9,0.75,2.5,2.25,1.0897247358851685,0.5811865258054232,0.4358898943540674,2.960526315789473,5.263157894736841,6.217248937900877e-15,1.2391004158634482e-15
0.9,0.75,4.0,3.6,1.743559577416269,0.5811865258054231,0.4358898943540673,2.960526315789475,5.263157894736844,4.218847493575595e-15,9.816405898447528e-16
0.9,1.0,0.75,0.675,0.3269174207655504,0.4358898943540672,0.4358898943540672,5.263157894736846,5.263157894736846,5.10702591327572e-15,1.1245961917027368e-15
0.9,1.0,1.0,0.9,0.4358898943540673,0.4358898943540673,0.4358898943540673,5.263157894736844,5.263157894736844,4.218847493575595e-15,9.744444626828235e-16
0.9,1.0,1.5,1.35,0.6538348415311008,0.4358898943540672,0.4358898943540672,5.263157894736846,5.263157894736846,5.10702591327572e-15,1.1245961917027368e-15
0.9,1.0,2.5,2.25,1.0897247358851685,0.4358898943540674,0.4358898943540674,5.263157894736841,5.263157894736841,6.217248937900877e-15,1.2382147718390071e-15
0.9,1.0,4.0,3.6,1.743559577416269,0.4358898943540673,0.4358898943540673,5.263157894736844,5.263157894736844,4.218847493575595e-15,9.744444626828235e-16
0.9,1.5,0.75,0.675,0.3269174207655504,0.2905932629027115,0.4358898943540672,11.842105263157903,5.263157894736846,5.10702591327572e-15,1.1254398211123894e-15
0.9,1.5,1.0,0.9,0.4358898943540673,0.29059326290271154,0.4358898943540673,11.8421052631579,5.263157894736844,4.218847493575595e-15,9.816405898447528e-16
0.9,1.5,1.5,1.35,0.6538348415311008,0.2905932629027115,0.4358898943540672,11.842105263157903,5.263157894736846,5.10702591327572e-15,1.1254398211123894e-15
0.9,1.5,2.5,2.25,1.0897247358851685,0.2905932629027116,0.4358898943540674,11.842105263157892,5.263157894736841,6.217248937900877e-15,1.2391004158634482e-15
0.9,1.5,4.0,3.6,1.743559577416269,0.29059326290271154,0.4358898943540673,11.8421052631579,5.263157894736844,4.218847493575595e-15,9.816405898447528e-16
0.9,2.0,0.75,0.675,0.3269174207655504,0.2179449471770336,0.4358898943540672,21.052631578947384,5.263157894736846,5.10702591327572e-15,1.1245961917027368e-15
0.9,2.0,1.0,0.9,0.4358898943540673,0.21794494717703364,0.4358898943540673,21.052631578947377,5.263157894736844,4.218847493575595e-15,9.744444626828235e-16
0.9,2.0,1.5,1.35,0.6538348415311008,0.2179449471770336,0.4358898943540672,21.052631578947384,5.263157894736846,5.10702591327572e-15,1.1245961917027368e-15
0.9,2.0,2.5,2.25,1.0897247358851685,0.2179449471770337,0.4358898943540674,21.052631578947363,5.263157894736841,6.217248937900877e-15,1.2382147718390071e-15
0.9,2.0,4.0,3.6,1.743559577416269,0.21794494717703364,0.4358898943540673,21.052631578947377,5.263157894736844,4.218847493575595e-15,9.744444626828235e-16
