condition,mode,representation,trial,true_alpha,true_rotation_shift,geometry_mae,weight_mae,alpha_abs_error,fit_rmse,euclidean_fit_rmse,fit_improvement_factor
full_clean,pose_free,support,17,1.6115399266507624,53,0.02301219702329672,0.0573449644027898,0.026981187089494485,0.01275391294931598,0.15802009125144803,12.389930202551916
full_clean,canonical,radial,18,1.6042907180135546,0,0.053383252226969706,0.11185917175814154,0.06796744179032688,0.014167365027057356,0.16398450401983147,11.574806162377254
full_clean,pose_free,radial,18,1.6042907180135546,51,0.07100993066665522,0.17571711412204838,1.0011851136625056,0.011313956693450915,0.1638575580394233,14.482781088800904
full_clean,canonical,support,18,1.6042907180135546,0,0.053383252226969706,0.11185917175814154,0.06796744179032688,0.012181828194496463,0.1570888117239243,12.895339616995606
full_clean,pose_free,support,18,1.6042907180135546,51,0.08028258655343927,0.33172367652302576,0.9859999923516091,0.009927909039172875,0.1569262016511522,15.806571256038241
full_clean,canonical,radial,19,1.040626312334191,0,0.08219539820829581,0.09158462176848858,0.03558098889793504,0.013200752443983924,0.012765147504829136,0.9670015068456715
full_clean,pose_free,radial,19,1.040626312334191,1,0.15163793864277855,0.05109008785313232,0.06741801862705543,0.010287627182099666,0.012765147504829136,1.2408252436519398
full_clean,canonical,support,19,1.040626312334191,0,0.08219539820829581,0.09158462176848858,0.03558098889793504,0.013212459731536291,0.012773998815289522,0.9668145882632115
full_clean,pose_free,support,19,1.040626312334191,1,0.15163793864277855,0.05109008785313232,0.06741801862705543,0.010299926024388855,0.012773998815289522,1.2402029669963057
full_noisy,canonical,radial,0,1.4596643959958455,0,0.0749051077792591,0.1316549209719319,0.01705347938822932,0.012758326793847403,0.13016671399619087,10.202490977027072
full_noisy,pose_free,radial,0,1.4596643959958455,6,0.050592265364806176,0.29622158101651647,0.7680479059470671,0.011789562314503076,0.13016671399619087,11.04084363132503
full_noisy,canonical,support,0,1.4596643959958455,0,0.06493109947782354,0.07110515408822739,0.0611655962128943,0.014171679589469528,0.12685636849404267,8.95139970482434
full_noisy,pose_free,support,0,1.4596643959958455,6,0.050592265364806176,0.29622158101651647,0.7680479059470671,0.011574379008003063,0.1268563684940427,10.960101479857219
full_noisy,canonical,radial,1,1.7869143793772149,0,0.05323514818014585,0.09731520046962143,0.03691871555411308,0.010137404772860362,0.2038949107045673,20.113127104328544
full_noisy,pose_free,radial,1,1.7869143793772149,63,0.05323514818014585,0.09731520046962143,0.03691871555411308,0.010137404772860362,0.20310978469496513,20.035678681660833
full_noisy,canonical,support,1,1.7869143793772149,0,0.05323514818014585,0.09731520046962143,0.03691871555411308,0.008691273106336196,0.19144268226816324,22.027001099366657
full_noisy,pose_free,support,1,1.7869143793772149,63,0.05323514818014585,0.09731520046962143,0.03691871555411308,0.008691273106336196,0.19069662772650467,21.941161598924
full_noisy,canonical,radial,2,1.2219243976630738,0,0.0733717077286312,0.10347896883350226,0.019612467783194587,0.010049965920765179,0.0690458064826575,6.870252797573718
full_noisy,pose_free,radial,2,1.2219243976630738,56,0.09104406993854915,0.1504350305813477,0.40312775682652435,0.003923950017158524,0.06823870068697285,17.390308334352078
full_noisy,canonical,support,2,1.2219243976630738,0,0.0733717077286312,0.10347896883350226,0.019612467783194587,0.009565704725791525,0.06848273600754311,7.1591940134736305
full_noisy,pose_free,support,2,1.2219243976630738,56,0.09104406993854915,0.1504350305813477,0.40312775682652435,0.0036599266680746004,0.06768809033802035,18.494384307877247
full_noisy,canonical,radial,3,0.6157968169599825,0,0.04740300774615221,0.1528011456669698,0.0014021127479657558,0.016218508303086195,0.16955872322700513,10.454643550340574
full_noisy,pose_free,radial,3,0.6157968169599825,33,0.06151640707505459,0.19159272579037348,0.9795336929128954,0.011105751926018658,0.16525632230064977,14.88024614645729
full_noisy,canonical,support,3,0.6157968169599825,0,0.04740300774615221,0.1528011456669698,0.0014021127479657558,0.01773993331248939,0.16285685270854736,9.180240412397252
full_noisy,pose_free,support,3,0.6157968169599825,33,0.06151640707505459,0.19159272579037348,0.9795336929128954,0.012636832375578194,0.15819765125341684,12.51877421110277
full_noisy,canonical,radial,4,0.6482823374266447,0,0.009217939702864386,0.1323164022514866,0.006782394261420244,0.005642116394629262,0.15340498598329674,27.18926290307005
full_noisy,pose_free,radial,4,0.6482823374266447,63,0.009217939702864386,0.1323164022514866,0.006782394261420244,0.0056421163946292615,0.14972410028851074,26.536868404741405
full_noisy,canonical,support,4,0.6482823374266447,0,0.009217939702864386,0.1323164022514866,0.006782394261420244,0.0057858948385051175,0.14830412701403903,25.632012187134027
full_noisy,pose_free,support,4,0.6482823374266447,63,0.07563738054655784,0.1234755116741102,0.0033528185639857266,0.0052424836797399805,0.14436934976691504,27.538349871234228
full_noisy,canonical,radial,5,1.2533302054364177,0,0.03574848534229048,0.2091478927998598,0.009591284589032911,0.011667355962610695,0.07766577171098675,6.656672853718968
full_noisy,pose_free,radial,5,1.2533302054364177,8,0.09327792251159561,0.18637484384778655,0.4793322550483301,0.008772586831012617,0.07756351813806407,8.84157884466456
full_noisy,canonical,support,5,1.2533302054364177,0,0.03574848534229048,0.2091478927998598,0.009591284589032911,0.012098491764031912,0.0768102360263367,6.3487447464062345
full_noisy,pose_free,support,5,1.2533302054364177,8,0.09327792251159561,0.18637484384778655,0.4793322550483301,0.008368115592613343,0.07667955469512278,9.16330012969813
full_noisy,canonical,radial,6,1.256233618484529,0,0.03491403778886267,0.1356139493801498,0.016731526188582313,0.015017395041430652,0.07889178908103785,5.25336044389774
full_noisy,pose_free,radial,6,1.256233618484529,16,0.03928734886203197,0.1934649569595742,0.01046240713398694,0.0060557830976465865,0.07742104445619905,12.784646214671493
full_noisy,canonical,support,6,1.256233618484529,0,0.03491403778886267,0.1356139493801498,0.016731526188582313,0.014672180247082584,0.07785865039894249,5.306549475796135
full_noisy,pose_free,support,6,1.256233618484529,16,0.03928734886203197,0.1934649569595742,0.01046240713398694,0.005721332946606292,0.07663665517445793,13.394895191323606
full_noisy,canonical,radial,7,1.5012761120656062,0,0.024312760495908952,0.10937642561662525,0.04560201934912844,0.015440179137988728,0.14072408274471762,9.114148319593179
full_noisy,pose_free,radial,7,1.5012761120656062,21,0.17807441369442997,0.2963453076964056,0.8196726086782032,0.013145924227826115,0.14072408274471762,10.704769045210643
full_noisy,canonical,support,7,1.5012761120656062,0,0.024312760495908952,0.10937642561662525,0.04560201934912844,0.015454035144559508,0.13646855077384643,8.830609578488586
full_noisy,pose_free,support,7,1.5012761120656062,21,0.1554882741653489,0.1856459024994579,0.8373530417782267,0.010398613755949061,0.13646855077384643,13.123725332693752
full_noisy,canonical,radial,8,0.8289312229278648,0,0.07001152917575414,0.02190099461981443,0.008146526300436774,0.00615962043928959,0.06459847958682624,10.48741236956422
full_noisy,pose_free,radial,8,0.8289312229278648,42,0.07001152917575414,0.02190099461981443,0.008146526300436774,0.00615962043928959,0.06074699548965014,9.862132916854906
full_noisy,canonical,support,8,0.8289312229278648,0,0.07001152917575414,0.02190099461981443,0.008146526300436774,0.005770824730821185,0.06419982160255072,11.124895417403385
full_noisy,pose_free,support,8,0.8289312229278648,42,0.07001152917575414,0.02190099461981443,0.008146526300436774,0.005770824730821184,0.060222876237123864,10.435748622806328
full_noisy,canonical,radial,9,1.115400137810535,0,0.04776018031139829,0.08174132738214494,0.04582756702711799,0.02030015332433988,0.037464574232520365,1.8455315895373239
full_noisy,pose_free,radial,9,1.115400137810535,53,0.04776018031139829,0.08174132738214494,0.04582756702711799,0.01812549936303717,0.037464574232520365,2.0669540453556183
full_noisy,canonical,support,9,1.115400137810535,0,0.04776018031139829,0.08174132738214494,0.04582756702711799,0.019685671734329335,0.03717720497907206,1.8885413452384097
