condition,alpha_strength_bin,geometry_skew_bin,trial_in_cell,true_alpha,true_t,true_rotation_shift,baseline_geometry_mae,baseline_weight_mae,baseline_alpha_error,baseline_fit_rmse,marginalized_geometry_mae,marginalized_weight_mae,marginalized_alpha_error,marginalized_fit_rmse,conditioned_geometry_mae,conditioned_weight_mae,conditioned_alpha_error,conditioned_fit_rmse,conditioned_seed_rank,conditioned_alpha_shift,oracle_geometry_mae,oracle_weight_mae,oracle_alpha_error,oracle_fit_rmse
sparse_full_noisy,strong,high_skew,0,1.3283811954397076,-0.4666577502288849,53,0.07434589289744391,0.3033463717301197,0.5717767143676955,0.026914291565708615,0.07434589289744391,0.3033463717301197,0.5717767143676955,0.026914291565708615,0.051206466530181065,0.27491472184546245,0.5806319640441747,0.018227774531427043,2,0.008855249676479215,0.07256940609593097,0.04995037773417168,0.02744271746257665,0.02302848162433176
sparse_full_noisy,strong,high_skew,1,0.761396323828181,0.622740712938417,58,0.2647946740850935,0.1274056498574315,0.5656078024832706,0.008247255630041188,0.06906019428776651,0.07168913076165807,0.000460821314008486,0.011732026628742022,0.06906019428776651,0.07168913076165807,0.000460821314008486,0.011732026628742022,1,0.0,0.06906019428776651,0.07168913076165807,0.000460821314008486,0.011732026628742022
sparse_full_noisy,strong,high_skew,2,1.4740173223893824,-0.62577294652121,24,0.07005982825604272,0.04777778087810538,0.039864477622259864,0.013709216463625877,0.05371951150924692,0.20874550727288832,0.015407819035804682,0.013163510209630011,0.07005982825604272,0.04777778087810538,0.008197810955593354,0.009196414922431909,2,0.023605629991398036,0.07005982825604272,0.04777778087810538,0.039864477622259864,0.013709216463625877
sparse_full_noisy,strong,high_skew,3,1.657437709083678,-0.6454938153933863,19,0.16588749820088025,0.12474862220471539,1.0402387793757297,0.012300687449581,0.16588749820088025,0.12474862220471539,1.0402387793757297,0.012300687449581,0.220071627129389,0.15134537477106522,0.0427687938920962,0.01224872289321473,2,0.9974699854836336,0.1517740988719779,0.21840224186378196,0.06210719921080021,0.01708405917079285
sparse_partial_high_noise,weak,low_skew,0,0.9708277864920659,0.06245215804438495,53,0.027167030882514005,0.1644407512475621,0.06040211646510174,0.02052000587938284,0.010917608528340663,0.049187616952583446,0.09874478429135103,0.04734180783398469,0.010917608528340663,0.049187616952583446,0.0754114509580176,0.031415056348702994,1,0.023333333333333428,0.1158229277153317,0.07209270358861801,0.0037663105516695383,0.010960418567998361
sparse_partial_high_noise,weak,low_skew,1,1.0761471352621834,-0.13453592120834323,41,0.0853627741118913,0.07368952243564925,0.18902512917143988,0.03030049659856109,0.23310119503119262,0.07114560734754934,0.045029318321512024,0.046301261614544766,0.14579845846109288,0.05866215568965827,0.03693888153194336,0.039233463053237404,2,0.008090436789568667,0.20468593020472511,0.0694290895323665,0.0105669886844868,0.002706648751798847
sparse_partial_high_noise,weak,low_skew,2,0.9404574425512512,-0.09294826565571213,25,0.10421164516802477,0.32450899956411466,0.07527924684405718,0.02133722043335191,0.1351299526490514,0.09495957117834507,0.06458788088500478,0.02260833379720046,0.1351299526490514,0.09495957117834507,0.06458788088500478,0.02260833379720046,1,0.0,0.09870338420202297,0.025659883858083248,0.032750851155884386,0.0188728744965315
sparse_partial_high_noise,weak,low_skew,3,1.0348854840350274,-0.0803034033369302,48,0.1046020630798599,0.044783266754627016,0.01964454825126305,0.03631729092268101,0.14254927570278944,0.07881180001639597,0.02984016059877148,0.012859187342346302,0.03795667637342256,0.13767092686877172,0.042302702317824514,0.013544254493251296,2,0.012462541719053033,0.12173602962811546,0.15674459561904408,0.01985055158306359,0.010950220958851441
sparse_partial_high_noise,weak,mid_skew,0,0.9921944799017505,0.23930240822614166,8,0.0788134543829216,0.24717979642019214,0.03368725281837437,0.03252207219140551,0.05246935145813101,0.12077287799604597,0.07737809088166647,0.07530267606824313,0.05246935145813101,0.12077287799604597,0.054044757548333044,0.019781391565127603,1,0.023333333333333428,0.04488832554750432,0.12158875429609378,0.039035423055417184,0.017481485549887023
sparse_partial_high_noise,weak,mid_skew,1,1.05729978492892,0.4077672285453414,49,0.049661760817892614,0.13962464393701493,0.0443800572148112,0.028831308096781385,0.053642309553333205,0.2090268969403645,0.013575135467986499,0.017192010351447923,0.053642309553333205,0.2090268969403645,0.00975819786534693,0.03941028926701387,1,0.023333333333333428,0.016346252762283364,0.0993115301234106,0.025608463329233055,0.0120030427105436
sparse_partial_high_noise,weak,mid_skew,2,0.9850096684148537,-0.42461296274032595,22,0.1748177263007401,0.07892753669510143,0.17294576911703397,0.09110316809537514,0.08490736234298035,0.11457823021913725,0.020035655021402254,0.016018132797006108,0.08490736234298035,0.11457823021913725,0.020035655021402254,0.016018132797006108,1,0.0,0.148925974508094,0.11450498367080932,0.011801374707718137,0.019548568267488933
sparse_partial_high_noise,weak,mid_skew,3,1.0247487924854486,0.23551644646311232,32,0.021211722210902395,0.022067916793398035,0.04612612791145798,0.04119942071776638,0.1423023130824668,0.06303524692171841,0.019703469049192623,0.016835082559830527,0.1423023130824668,0.06303524692171841,0.019703469049192623,0.016835082559830527,1,0.0,0.043374221289337905,0.1478356506124959,0.08284456128511009,0.05422318064350276
sparse_partial_high_noise,weak,high_skew,0,0.9770651919612849,-0.6649215543729542,2,0.057352160588704675,0.10471978863621097,0.011753440143353888,0.02043666346846946,0.060321708405457614,0.1799796278067657,0.027980131474971026,0.015406053125780875,0.060321708405457614,0.1799796278067657,0.027980131474971026,0.015406053125780875,1,0.0,0.07503972655863692,0.09309226707993434,0.05242931750665081,0.023135082618389407
sparse_partial_high_noise,weak,high_skew,1,1.0205779576096032,0.5799899437199133,9,0.12066546587738507,0.06599428393685794,0.006599815527464248,0.029896559736306522,0.13906471856186273,0.17232557081959085,0.043996082115872026,0.034114793458126555,0.06304239622740651,0.1311898183652028,0.004877791216355121,0.04566942985538748,3,0.04887387333222715,0.1494217138412303,0.25314402907964495,0.06696150282798186,0.04826140026536337
sparse_partial_high_noise,weak,high_skew,2,1.019422504870505,0.6752508020463859,48,0.14914718124801396,0.2678827366040202,0.10024975533986769,0.0386040498478889,0.04203562879005692,0.26972411430380827,0.014377181434249042,0.005528004398545376,0.04203562879005692,0.26972411430380827,0.014377181434249042,0.005528004398545376,1,0.0,0.04203562879005692,0.26972411430380827,0.014377181434249042,0.004577084091797607
sparse_partial_high_noise,weak,high_skew,3,1.0818433267629224,-0.5797391302547006,56,0.17819131504594943,0.13749677826124412,0.05061342380575473,0.054154447869744854,0.14010667563509474,0.22757264787901335,0.012270755979505443,0.06429075483606997,0.14010667563509474,0.22757264787901335,0.012270755979505443,0.06429075483606997,1,0.0,0.1320255150515093,0.07463980373637123,0.05596159404279755,0.029103818387189583
sparse_partial_high_noise,moderate,low_skew,0,1.201172156946772,-0.199562844832463,58,0.08108077031107964,0.12527852424446687,0.3244958322575663,0.062482754021549285,0.21985540615594246,0.19525151394886486,0.06209298321648582,0.0551621630392078,0.19448083633083277,0.12291253878732065,0.0648832651988207,0.05213363790985044,3,0.0027902819823348857,0.10105622645868362,0.060750023969296914,0.0034076496810226953,0.020402444392940363
sparse_partial_high_noise,moderate,low_skew,1,1.1809937079859014,-0.17152524070898273,37,0.04348987017330544,0.03409080222166299,0.12072178174792536,0.04006065749061256,0.06863232347351801,0.08144919340540242,0.3601712527673482,0.013130560743647,0.06863232347351801,0.08144919340540242,0.3601712527673482,0.013130560743647,1,0.0,0.045006854379529775,0.09985181821830759,0.19086115271304838,0.07115667999606923
sparse_partial_high_noise,moderate,low_skew,2,1.127603903976634,-0.16338619008570565,30,0.1616894976658744,0.19854192386240674,0.04163502308948197,0.061723816108851685,0.15750350772794067,0.14185713593402918,0.27812470009607526,0.05493937864737139,0.11967195783859412,0.18109536442926602,0.003031333193217023,0.06670271031298979,2,0.27509336690285824,0.02438585666835943,0.11118810710743594,0.032418024449854865,0.027904224459584695
sparse_partial_high_noise,moderate,low_skew,3,0.8525551298922694,-0.09343031522305378,33,0.12430408891831372,0.18240440332027963,0.04239462052911391,0.02337151001469062,0.1964744682728705,0.21415245764646693,0.22394055236637633,0.04285592958521441,0.1964744682728705,0.21415245764646693,0.24727388569970976,0.0476272131605209,1,0.023333333333333428,0.09530267586858641,0.04247241818362193,0.031130663810950865,0.013633946620179863
sparse_partial_high_noise,moderate,mid_skew,0,0.8196838983773402,-0.38168495329954666,34,0.06646027641654685,0.11014242814598489,0.02273103872254212,0.03890930721683837,0.10128598965497775,0.1284184006640022,0.4417060852395345,0.04598579124619779,0.10128598965497775,0.1284184006640022,0.4417060852395345,0.04598579124619779,1,0.0,0.09576969099045551,0.14462941402321186,0.008437112991577345,0.01658888156714569
sparse_partial_high_noise,moderate,mid_skew,1,1.1421884124268586,-0.3637858297542646,32,0.02592506820985993,0.1701238251756457,0.050884334551329014,0.02520844468092406,0.0378893861051651,0.14391319556520257,0.0726158416434417,0.07701486759149824,0.0378893861051651,0.14391319556520257,0.0726158416434417,0.07701486759149824,1,0.0,0.048433983045716354,0.1835780613851111,0.06569273016821287,0.02904575787404776
sparse_partial_high_noise,moderate,mid_skew,2,1.261619135974059,-0.2527215418238474,7,0.0513962401041729,0.13842254824308461,0.5557113599262049,0.06061270310313814,0.07710187384792447,0.12468542859514825,0.08390168802655595,0.07587404994813722,0.07710187384792447,0.12468542859514825,0.060568354693222526,0.050173663613622806,1,0.023333333333333428,0.07797893567371893,0.1579355302670389,0.0974792192170375,0.0410359637807363
sparse_partial_high_noise,moderate,mid_skew,3,1.1714521188911429,-0.31146487931420125,12,0.04703750227017092,0.13244973716007125,0.006466212707126218,0.01726109443334995,0.15732104129304714,0.10491536181620163,0.22561246884577713,0.07049665498515864,0.15732104129304714,0.10491536181620163,0.1939458021791104,0.06462009159230363,1,0.03166666666666673,0.04790515547959608,0.17711736452452156,0.004938033121909768,0.020908610860800914
sparse_partial_high_noise,moderate,high_skew,0,1.233414269361609,0.6875939326956583,1,0.08067937898311929,0.0849723571651136,0.12582091559105035,0.08220076077122439,0.06464004091656168,0.07725521653142066,0.3693127072495508,0.05258671096178413,0.06464004091656168,0.07725521653142066,0.3693127072495508,0.05258671096178413,1,0.0,0.06006885992462523,0.12113387785044229,0.08455852645341166,0.04708736546171905
sparse_partial_high_noise,moderate,high_skew,1,0.8494662007038016,0.6044917951253219,61,0.1500444376802453,0.20502839994328567,0.3312769431947886,0.047521948729657974,0.053454625401315604,0.3479162496078245,0.2896129730264845,0.023298760789895498,0.053454625401315604,0.3479162496078245,0.2896129730264845,0.023298760789895498,1,0.0,0.18202662737779796,0.21176044952521547,0.042745283695076575,0.027626409496206525
sparse_partial_high_noise,moderate,high_skew,2,1.10625797323871,0.5933991164205071,0,0.17770060086226444,0.33611923441430847,0.21279732837373266,0.037158709532922884,0.18898829890505323,0.1290570071067013,0.10121264980245392,0.050314955429514,0.0819950362005116,0.14343243318953525,0.11367519152150696,0.047448247616292905,3,0.012462541719053033,0.16817505283037923,0.05112421150405316,0.05152193762061885,0.030144012555661293
sparse_partial_high_noise,moderate,high_skew,3,1.2789677565029587,-0.6861408029926425,3,0.10076830476322342,0.15593738310232863,0.440813798358191,0.06355805431552426,0.10076830476322342,0.15593738310232863,0.440813798358191,0.06355805431552426,0.06465018863297466,0.24907323142224522,0.09789363261044759,0.05976797730608297,3,0.3429201657477434,0.08995060026986652,0.32047214782265204,0.11398185031894204,0.05662303925189235
sparse_partial_high_noise,strong,low_skew,0,1.7546710120556273,-0.08267986284015402,35,0.02298400343662803,0.15906159730905667,0.0260829236933513,0.060424272864185655,0.09050214887342017,0.18201306460531944,0.030605059908906274,0.031114160263584156,0.0774403496745117,0.14733037617408515,0.04532898794437279,0.032903521817529036,3,0.014723928035466516,0.05976471380480755,0.09197808215941279,0.03503187042205402,0.015099764868205813
sparse_partial_high_noise,strong,low_skew,1,1.620336105343381,-0.04104935254664672,25,0.20931987347306782,0.3203460187510818,1.010233361905145,0.10170045192081581,0.18624910291472943,0.20075478411245506,0.034046752880586784,0.03569652861924379,0.18624910291472943,0.20075478411245506,0.03719142911198392,0.03575361810549241,1,0.0031446762313971366,0.10455818473830338,0.09463557441717624,0.13833708073174922,0.051365786857764925
sparse_partial_high_noise,strong,low_skew,2,1.640680543069038,0.19752384805513265,55,0.0582802363973929,0.1185657806972812,1.0375749387179893,0.01419553930555711,0.1034130666080864,0.38112809152397825,0.1869964291577988,0.07026889450250708,0.10714648153764612,0.38960669381295004,0.1384622380101459,0.047052499632704824,2,0.048534191147652894,0.025380285536032814,0.08271665879155961,0.07895859856453513,0.021576851704082797
sparse_partial_high_noise,strong,low_skew,3,0.6153613397849061,-0.01025771054643565,17,0.1018053318721416,0.30079328247857084,0.012255735433857273,0.056625563979379574,0.043661103260359845,0.3199387888944262,0.970928012677888,0.011877343962715116,0.043661103260359845,0.3199387888944262,0.9677833364464908,0.012357872969092963,1,0.0031446762313971366,0.1257318481642681,0.28628802676163234,0.0042783047880741165,0.015389494095417254
sparse_partial_high_noise,strong,mid_skew,0,1.5848418908777875,0.31529316564418036,5,0.11072801854397847,0.3040468376183372,0.050956919152228775,0.01387807478933446,0.12699229376733123,0.014229394069073994,0.03730938134764261,0.01024010811427293,0.12699229376733123,0.014229394069073994,0.03730938134764261,0.01024010811427293,1,0.0,0.11072801854397847,0.3040468376183372,0.050956919152228775,0.01387807478933446
sparse_partial_high_noise,strong,mid_skew,1,1.7593838080950663,-0.24787813626256977,29,0.050128277280809506,0.18013493139686942,0.006096369336736407,0.008116746597489202,0.026833192919306064,0.18187123682747916,0.1341532571290256,0.0382413959665404,0.045343696221771375,0.07560980948584692,0.11037225503425518,0.03129869401244777,2,0.02378100209477041,0.050128277280809506,0.18013493139686942,0.006096369336736407,0.008116746597489202
sparse_partial_high_noise,strong,mid_skew,2,1.506385887765225,0.4496400258080143,14,0.05646229937703517,0.2144305472623751,0.15728299848216554,0.09300772682860434,0.1767237360625972,0.25868046544993195,0.7309813629598532,0.07618562268822521,0.06869843314814265,0.17785438280691043,0.21327665173088706,0.0785625446725256,2,0.5177047112289661,0.13703913895910483,0.016880611116470618,0.1315617062972052,0.04821493589114212
sparse_partial_high_noise,strong,mid_skew,3,0.7770640698098646,0.27722811593210533,43,0.015765044975154092,0.09360261488396582,0.4919601310685445,0.026952311860071142,0.015765044975154092,0.09360261488396582,0.4919601310685445,0.026952311860071142,0.18824973772577028,0.05768189694407294,0.006323513865527097,0.02761032688705423,3,0.48563661720301743,0.10240197375799005,0.10251828564028047,0.06892386668355577,0.051310924986082
sparse_partial_high_noise,strong,high_skew,0,1.6298699301571098,0.5089894438118205,62,0.05082570828337496,0.03148295340244979,0.9756614852521842,0.05766830578067518,0.1058024473398203,0.2248614219435733,0.9934567174975065,0.02141991745251015,0.08431052176926224,0.10492214240121826,0.06407563280255135,0.05145326446397283,2,0.9293810846949552,0.08562584329849465,0.2568726238572806,0.1910095890062078,0.04791988751254737
sparse_partial_high_noise,strong,high_skew,1,0.610458457601698,0.5514543959003899,23,0.1003468613656948,0.10065848001753795,1.012303921223687,0.0683632052802142,0.060569851536250996,0.2139207335584218,1.1070154814950826,0.023997828128971936,0.060569851536250996,0.2139207335584218,1.0760942695595948,0.019538792541603064,1,0.030921211935487802,0.08159433831098406,0.06287677062211779,0.006740472106250173,0.014161709149476873
sparse_partial_high_noise,strong,high_skew,2,0.7599001931514486,0.6137427406957433,58,0.057919125495291844,0.376737646670904,0.5619159167504642,0.021399789790692316,0.1343220937315355,0.41424584036025375,0.015504331653923176,0.014929016570536182,0.03860441563873218,0.3334197577172322,0.5332090428828893,0.010935708006055847,2,0.5177047112289661,0.1600000229789776,0.28802617364135524,0.023340028553385794,0.027111549249869717
sparse_partial_high_noise,strong,high_skew,3,1.4807062730021734,-0.45544215413112216,29,0.06393311556294236,0.17036257948732206,0.04698551271384033,0.017054399122100997,0.08234521996276929,0.3472570244730462,0.05317869872338532,0.0416619902613022,0.09860949518612204,0.07542924572675878,0.043492903194638055,0.046267984194210465,2,0.009685795528747265,0.09896052290601336,0.1833374822404001,0.1754274511821754,0.09132936808910132
